algorithm,compute_delay_ms_ci95,compute_delay_ms_mean,compute_delay_ms_std,epoch,is_warmup,kl_sum_ci95,kl_sum_mean,kl_sum_std,max_bandwidth_share_ci95,max_bandwidth_share_mean,max_bandwidth_share_std,mean_l1_ci95,mean_l1_mean,mean_l1_std,mean_l2_ci95,mean_l2_mean,mean_l2_std,min_bandwidth_share_ci95,min_bandwidth_share_mean,min_bandwidth_share_std,reward_ci95,reward_mean,reward_std,seed_count,smashed_data_bytes_total_ci95,smashed_data_bytes_total_mean,smashed_data_bytes_total_std,test_accuracy_ci95,test_accuracy_mean,test_accuracy_std,total_delay_ms_ci95,total_delay_ms_mean,total_delay_ms_std,train_accuracy_ci95,train_accuracy_mean,train_accuracy_std,train_loss_ci95,train_loss_mean,train_loss_std,tx_delay_ms_ci95,tx_delay_ms_mean,tx_delay_ms_std
MAT-RL,52.633939283092936,212.14768888118365,46.512580122863454,127,False,0.9412592230196983,2.9171332017721494,0.831790202736185,0.10478230193919402,0.3904122395647897,0.09259605647587088,1.2123397641353286,3.566666666666667,1.0713439119992132,0.5065381903386996,5.611111111111112,0.4476274906329706,0.008815917066461001,0.023754247360759314,0.007790620548175522,0.6319155597022207,-1.9193021836824975,0.5584233956620257,3,916904.0280709628,1714858.6666666667,810267.5317772793,,,,754.992213603532,921.4711428271822,667.1861598368428,0.017427405370494226,0.1685763888888889,0.015400587523364647,0.07384279650298482,3.463328038321601,0.06525483434496894,793.7627238845577,714.944151334585,701.447636184857
MAT-RL,21.218123551285508,174.07884443592695,18.75044287352055,128,False,0.5556139802100812,2.5433367900621104,0.4909957362854232,0.1385389951843211,0.41643858287069535,0.12242682575958376,1.4155555555555555,3.0555555555555554,1.250925583244189,0.514895938186051,5.51111111111111,0.45501322732096133,0.00620220728540611,0.019168587091068428,0.0054808868047945035,0.35086700322781433,-2.154764889343272,0.3100609572908202,3,407994.53888543637,2111715.5555555555,360544.5257960264,,,,1000.667590708354,1766.1929718606273,884.2893411195956,0.014488802415918678,0.15659722222222225,0.012803745880202983,0.030999275416097448,3.4812324153052434,0.027394040825766137,977.03506679341,1599.4752267631657,863.4052941135907
MAT-RL,5.205268407972949,176.160233353989,4.599892525327709,129,False,0.7096963322048511,2.380264091390424,0.6271582170020829,0.1147291959440987,0.33661684725019664,0.10138612065648168,0.4137777777777776,2.788888888888889,0.3656551704867628,0.718666666666667,5.266666666666667,0.6350852961085887,0.01066142640662878,0.022519440907571048,0.009421496029304862,0.5216919184923731,-1.5787929653637673,0.4610188309830978,3,736346.4928225656,1587427.5555555557,650708.9477264466,,,,627.0932358755244,777.3218316795695,554.1619110301951,0.010276163536896313,0.16093750000000004,0.009081039465709751,0.07617368184075954,3.4551943421363833,0.06731463629988892,646.7553880218376,648.3851497457491,571.5373429197685
MAT-RL,63.01648467495523,211.74729999620467,55.68762916908571,130,False,1.1070313683994202,2.6652537507473846,0.9782829467552526,0.13663625737451873,0.38427400257852345,0.12074537751465517,1.0170478702452364,2.866666666666667,0.898764584180851,0.5457495468630594,5.444444444444444,0.4822785425380158,0.008762310428163701,0.022833278920087546,0.007743248394525578,0.5233341373088053,-1.795737857562133,0.4624700587520805,3,874497.761750745,1567402.6666666667,772793.140029364,0.0005104166666666559,0.12760416666666666,0.0004510548978043855,674.0488619272747,926.2219424390615,595.6565692051116,0.017414112153174302,0.1640625,0.015388840315306402,0.04268038864102747,3.4388083338737494,0.037716633476043454,704.7579273198708,733.1795171978097,622.7941516096685
MAT-RL,5.624947773420358,184.02722222445948,4.970762925247698,131,False,0.3588987153936619,2.7044564208888957,0.3171585764454208,0.16070768621846834,0.3808649943934547,0.1420172845393999,0.7656367962054227,2.6,0.676592771006148,0.905547130158487,5.088888888888889,0.8002314480013707,0.009982091803607712,0.020623230168388948,0.008821168453910922,0.19835636919269803,-1.718364488582819,0.17528740277889948,3,307330.8709791826,1343488.0000000002,271588.103709357,,,,410.89351950229167,732.2725301997103,363.1063532034503,0.00913694941003861,0.15138888888888888,0.008074316634884364,0.04396448804472332,3.56682372490565,0.038851391337864936,430.16890502768587,572.1319691006825,380.13999966541985
MAT-RL,20.30972929581656,194.58322221827174,17.947695422614466,132,False,0.39889317768941296,2.2783882477579556,0.352501658444216,0.13087564221853273,0.4210157858000862,0.11565472540597198,1.489988383416478,1.9777777777777779,1.3167018279412024,1.321284896522237,4.966666666666667,1.167618659209133,0.008191158281007619,0.01987012258420388,0.007238521589563135,0.2590072970265723,-1.5369794864306572,0.22888459080668705,3,984677.7342872382,1339847.111111111,870159.114728216,,,,916.2458522613892,795.5707143414094,809.6859022147823,0.006246669637386153,0.16961805555555556,0.005520178158189119,0.06320761371858576,3.421374541521072,0.05585652978866229,902.1332467460044,630.5606276697638,797.2146013067093
MAT-RL,69.12290723393343,209.33763334889792,61.08387106940969,133,False,0.8411541474339783,3.096719583544884,0.743327408343333,0.10903898879182539,0.3524833271900813,0.09635768805784434,0.8870268274367992,3.033333333333333,0.7838650677536567,0.7362692744128636,5.366666666666667,0.6506407098647712,0.008282493177959238,0.020342746956480875,0.007319234182432661,0.5066622889873724,-1.986990373483066,0.44773715653330315,3,738694.1351111202,1512789.3333333333,652783.557788576,,,,669.8408742593526,877.2611481061653,591.937973063038,0.012423634401568132,0.1746527777777778,0.010978758162334984,0.07774737272767183,3.397451919979519,0.06870530597924618,737.3537331409915,708.699820516349,651.5990453830514
MAT-RL,5.71966828573565,160.1233889038364,5.054467384354351,134,False,0.8379067460511704,3.0626087830425255,0.7404576817170101,0.11933167981033405,0.33294742968347335,0.10545333284899988,1.3654163024559016,3.011111111111111,1.2066175557839054,0.41549351883938107,5.577777777777778,0.3671713698190737,0.013383767162015576,0.024430272997253474,0.011827226898613723,0.1346284834564463,-2.03726146611238,0.11897110892475052,3,1066871.162094355,1787676.4444444447,942793.3968762624,,,,921.7709419252282,1011.9141239330448,814.568420589345,0.014157354987125283,0.16458333333333333,0.012510845989025314,0.08413705799145849,3.433558785253101,0.07435186695947711,913.0729332690312,883.1641572469707,806.8819956315862
MAT-RL,41.6441550785594,177.22797779909646,36.800914507317536,135,False,0.6522544151954087,3.42922805521755,0.5763968298875375,0.1643667616217438,0.3833580497238371,0.14525080724715433,0.9303470744901312,2.777777777777778,0.8221471437193746,0.4404282988407456,5.577777777777778,0.38920621973637765,0.005827805192539878,0.019810352991852496,0.005150027903108568,0.42325536799173313,-2.061939525987253,0.37403051119282843,3,834501.5821020526,1520071.111111111,737448.5404068193,,,,327.76729132323186,694.6509514325916,289.6477559342179,0.007321904894278826,0.16527777777777777,0.006470362900550079,0.07067999898450308,3.441482355197271,0.06245987210207959,310.70718371251655,549.0152643905723,274.5717492177122
MAT-RL,36.997852011444124,196.59103330923244,32.694979313640616,136,False,0.983941399557568,2.5818445191492985,0.8695084161755801,0.11377338202501427,0.31624421311749357,0.10054146847768793,0.9000310557056173,2.6888888888888887,0.7953568963632569,0.8066601775068037,5.222222222222222,0.7128451081042415,0.012159932503144236,0.027236332392526996,0.010745724955129599,0.2284789875456308,-1.8574145580451147,0.20190674229129046,3,868347.1210425246,1636579.5555555553,767357.8225774562,,,,1061.9671606584277,1132.984566103805,938.4597337908456,0.010614267000883732,0.1748263888888889,0.009379821291138957,0.026927297532941315,3.401158830192354,0.0237956364477441,1087.2901526492428,959.226317039972,960.8376464070454
MAT-RL,4.3571325215066885,166.66296669023316,3.8503953584491213,137,False,1.025631798648634,3.465808217693485,0.9063501964886157,0.11068813770455647,0.34660311539967853,0.09781503994871028,1.3500465835584259,2.1999999999999997,1.1930353445448854,1.3068481355470178,4.911111111111111,1.154860902318415,0.007427139349898689,0.022763567873173293,0.006563358524958474,0.50936021664501,-2.1058057703323216,0.45012131356298357,3,715502.800851306,1294336.0,632289.389812397,,,,508.00921411402203,745.803312623129,448.9274334482768,0.004603192456006706,0.16458333333333333,0.0040678383728680505,0.025645104857048504,3.4319036437405486,0.022662563560122143,482.1247780235557,608.2275871102818,426.0533730227884
MAT-RL,12.489499690319834,180.43437779932802,11.036963277933525,138,False,0.4173682832048311,2.942670916701474,0.3688280979482467,0.11839765456516918,0.3878632154729631,0.10462793530809297,1.0977814664805325,2.9,0.9701088140570167,0.6224788359732145,5.444444444444444,0.5500841686438475,0.009887301880791732,0.02304847486731079,0.00873740265678704,0.18654688273633235,-1.8442527261263295,0.1648513667821026,3,1006670.419056119,1769472.0,889594.0368784954,,,,375.00232596341294,745.834507404547,331.38932730874325,0.004449709338197772,0.1729166666666667,0.00393220543503685,0.023674436097818212,3.409197848372989,0.02092108477651215,362.5643821215456,582.030262178694,320.3979239027214
MAT-RL,51.55048970852999,231.1188888981835,45.555136392974724,139,False,0.5981059407670716,3.179035388232739,0.5285458559782394,0.13396543833348534,0.31951876150237196,0.11838517635297545,2.2293254917459113,1.9000000000000001,1.9700535807716275,0.9520152504225118,5.433333333333333,0.8412952976082645,0.011740895736061721,0.024998329165909026,0.01037542241899372,0.5138313399821093,-1.978687985522453,0.45407244253582174,3,1117672.2906973246,1441792.0,987686.3233161519,,,,487.18945631587223,778.3405314859457,430.5290261484432,0.005347885059927681,0.16909722222222223,0.004725922773894527,0.0792532526754436,3.4307486375172935,0.07003605117293998,525.1068839853768,595.7445349185554,464.03663391165753
MAT-RL,16.12213982141084,192.3046333184983,14.247125151741328,140,False,0.4846891591475089,2.676115651316817,0.4283195150618994,0.13627359336059666,0.3853646367788315,0.12042489154619095,2.177777777777778,2.8888888888888893,1.9245008972987527,1.1106666666666667,5.433333333333334,0.9814954576223639,0.014645924831291797,0.028251217471228707,0.012942594863077564,0.21559547477320987,-1.5810662356611749,0.19052158989241513,3,1075020.2127085421,1538275.5555555553,949994.7079462737,0.009314230124519155,0.13437500000000002,0.008230979494416207,175.44339499078654,486.01679330761857,155.03922141653948,0.009436191757906116,0.17100694444444445,0.008338756915640852,0.0278826483899732,3.4348234547509087,0.024639879418883744,158.6625983659724,299.3970933103086,140.2100416483464
MAT-RL,19.783103993213484,175.51438888767734,17.48231696309413,141,False,0.6170068662388352,2.6647565605016115,0.545248592318631,0.03831851139404035,0.3419498801231384,0.03386204520657388,1.1484551943081338,2.9,1.014889156509222,0.6644899278375337,5.322222222222222,0.5872093449655027,0.013661707340881808,0.02760897462980615,0.012072842465583671,0.31257413137610424,-1.6635565289079441,0.2762215697322049,3,1024253.9510936434,1769472.0,905132.5934425298,,,,638.9658595064174,662.3564923472231,564.6537413097102,0.0033513474464444966,0.1529513888888889,0.002961583699519431,0.028603815755315117,3.531797142823537,0.025277174580890266,630.6493893118311,502.8328241831789,557.3044816583553
MAT-RL,20.38421883046805,184.55449997499173,18.013521779067805,142,False,1.0768935253328857,2.955621190940869,0.9516501531727142,0.0975672715916921,0.35140906274318695,0.08622013854728687,1.512732789962312,2.7222222222222228,1.3368010461684405,0.4573333333333334,5.766666666666667,0.4041451884327381,0.01610797081721007,0.02638646856778198,0.01423460401134929,0.6943612562747404,-1.8251729180712457,0.6136066197322471,3,1081661.2134201762,1674808.8888888888,955863.3562348713,,,,477.2097035492931,694.72461912459,421.70992470013147,0.00770712265267224,0.18125000000000002,0.006810779599282317,0.05764412435816461,3.375527827607261,0.05094007762559173,470.7556092612647,553.3671750115401,416.0064455043634
MAT-RL,17.294409207007543,195.77237776765185,15.283058894604101,143,False,0.5118462680828856,2.713996761279759,0.4523182357061622,0.11813231862261897,0.37327014406522113,0.10439345809708729,1.903656831819573,2.1,1.6822603841260724,1.33058479670954,5.188888888888889,1.1758369753467497,0.01288371962531976,0.02480950320346488,0.011385335194656164,0.16733510804715565,-1.6096127981391761,0.1478739331773986,3,1176538.6486877769,1425408.0,1039706.4880590099,,,,224.2050725623702,505.2288165791024,198.12988622076122,0.007509276028090168,0.19131944444444446,0.006635942657505708,0.042417622202891324,3.335338799821006,0.037484426934525236,192.7678791984137,348.853864541454,170.348857570894
MAT-RL,24.68577764044001,165.52779996224368,21.814806682443802,144,False,0.3658863886306523,4.132499829834168,0.323333579033766,0.0726550045746031,0.3538382252057393,0.06420518334049069,2.1750538520366023,2.0,1.9220937657784662,0.7631549848256236,5.577777777777778,0.6743995957997121,0.006924106126690036,0.021152894323070843,0.006118828371645964,0.3218406318959719,-2.446223451334791,0.2844103706040285,3,1051976.0461313878,1392640.0,929630.591961727,,,,505.65731002898167,759.9470637291489,446.84905723918564,0.010565063334954753,0.1795138888888889,0.009336340041492202,0.0336995364287844,3.3433212538560233,0.02978025983988409,517.8485723837886,613.0367673885794,457.62246836516897
MAT-RL,24.86050380792755,191.52826668384174,21.96921209035207,145,False,0.3464248283449701,2.866176873664528,0.3061354100493955,0.14821847882015052,0.37821577820512986,0.13098057955973072,2.3680767421665463,1.6444444444444446,2.0926679763544094,0.8700215408146407,5.266666666666667,0.7688375063113864,0.01106644087325865,0.023743982737263043,0.00977940706706167,0.2348049693163084,-1.737021389612252,0.20749700853341702,3,1260953.5036688426,1367153.7777777778,1114303.844049196,,,,352.52978771199554,607.8658664444279,311.530358927881,0.003924274771797705,0.17413194444444446,0.003467879228374687,0.03047048533871271,3.400322513447867,0.026926749356088256,334.1073481488949,435.50092892736205,295.25046029387215
MAT-RL,6.889049864362831,161.57769999699667,6.087849173955054,146,False,0.1501715550261908,2.3227307274763542,0.13270651181478973,0.1291058760241021,0.36756136351161534,0.11409078409664969,2.3047433643051547,1.7777777777777777,2.0367003088692623,1.3066666666666669,5.333333333333333,1.1547005383792517,0.01264128600078272,0.0256582654805647,0.011171096748145332,0.15043869731975335,-1.3831937904415728,0.13294258529708605,3,1325959.748178616,1274311.1111111112,1171749.822773774,,,,238.08208143385104,443.656831055049,210.39299051794944,0.001894586484574098,0.18472222222222223,0.0016742449237834931,0.01887710950318402,3.381221814288034,0.016681690183446944,231.7503031179944,286.13647379156225,204.79760187237463
MAT-RL,14.70649300831292,185.9935333227946,12.99611892426247,147,False,0.7459254662909228,3.170330207085648,0.6591738807527471,0.10800503877948958,0.3031028558810552,0.09544398706098105,1.8464935872894968,2.1888888888888887,1.631745259712003,1.0235555555555556,5.477777777777778,0.9045154217304137,0.010933174016535136,0.02322790471629964,0.009661639226852422,0.31320181110204187,-1.9503683858214071,0.2767762499241462,3,1136199.5689849323,1554659.5555555553,1004058.8678672255,,,,584.157125778268,730.4065426193455,516.2192966588589,0.010382655122461452,0.17795138888888892,0.009175146015085968,0.05625607015990631,3.3865260495079887,0.049713454975059766,584.6392450668444,603.1805121353076,516.6453451808605
MAT-RL,44.46347042261325,181.5807888762922,39.29234176163376,148,False,1.007238840807598,3.0720835809007148,0.8900963508344591,0.09878365689154647,0.35606977840264636,0.08729505749673977,1.7943884545788646,1.3,1.585699985635506,1.067111111111111,5.144444444444445,0.9430054396763885,0.007831623868134156,0.02071847269932429,0.00692080124764156,0.5259476590684597,-1.7796559851898763,0.4647796263410644,3,1025167.1242556843,1081344.0,905939.5640102661,,,,270.09771581343716,487.22836298808437,238.68518714141476,0.006694051826891613,0.1791666666666667,0.0059155295268752735,0.006585396882679304,3.3784191071987153,0.005819511218778701,262.82339851767705,328.3244737837852,232.25687737272415
MAT-RL,47.91045491453826,181.3209111052048,42.33843986006035,149,False,0.7881579264348183,3.2090554542350684,0.6964946800883871,0.1311851872999241,0.30521946483188206,0.11592827020607549,2.2383487741118233,1.7555555555555555,1.9780274499087702,1.2195555555555553,5.377777777777777,1.0777205024873011,0.00726674243629654,0.022464849675695103,0.006421615869991047,0.5048528068134364,-1.8346994096165579,0.4461381182370545,3,1291700.880168588,1303438.2222222222,1141475.2819558328,,,,247.06178286738134,460.34334016277836,218.32834721166043,0.013323080910724202,0.17552083333333335,0.011773598495268033,0.025023145457251914,3.368848594029745,0.02211293841691156,252.77698695188224,324.5834863339474,223.3788695840996
MAT-RL,10.864151617490874,211.72068892822912,9.600644174809077,150,False,0.9815348814249708,2.8827966313941196,0.8673817775658892,0.12406758749536297,0.3625446044736438,0.10963845158901314,1.9817777777777779,2.1222222222222222,1.7512958165418648,1.1265659389555565,5.266666666666667,0.9955456348712051,0.010809448538528083,0.023888958618044853,0.009552303097210094,0.48961075345843896,-1.70769329477708,0.4326687249602529,3,1200691.7151014886,1396280.888888889,1061050.5381544866,0.004449709338197771,0.14348958333333334,0.003932205435036848,85.2458667351278,532.5898964857902,75.33172057167704,0.012451563176570396,0.17013888888888892,0.011003438803813086,0.03642014455490125,3.384019755323728,0.0321844595857612,86.61781082497642,356.47327369926234,76.5441067292085
Adapted-CPSL,53.42418486393001,197.20003335452122,47.21091966187702,1,True,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.035868346860323023,-0.787482315452079,0.031696836298766885,3,0.0,5242880.0,0.0,,,,36.662959995999195,409.0606636679368,32.39903544333462,0.0020698289165598117,0.021006944444444443,0.001829106554314712,0.027022413699196016,4.624214993582831,0.023879690545996302,25.27127072845644,225.21954294062178,22.332206568119744
Adapted-CPSL,1.281903555411855,159.773333340935,1.132817392028836,2,True,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.023125553856054977,-0.7537953586879067,0.020436037873396727,3,0.0,5242880.0,0.0,,,,40.283089552954486,341.6867501395921,35.598141730389905,0.0012268889756787188,0.03159722222222222,0.0010842010413886108,0.014120041698204919,4.468169185850354,0.01247787225830717,41.13219271288056,183.1915898915063,36.34849367623646
Adapted-CPSL,0.44155661020293036,159.36860001723593,0.3902033078006946,3,True,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.028050501176464914,-0.753216962530176,0.02478821082418765,3,0.0,5242880.0,0.0,,,,22.25968188905174,340.5299578241304,19.670867342937946,0.003864812624225182,0.026041666666666668,0.0034153325647406215,0.018118923019183476,4.471899244520398,0.016011681248803603,22.870738381455684,182.89136892976487,20.210857593518792
Adapted-CPSL,1.1232489089005668,159.57516667226122,0.9926143774296362,4,True,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.043642630935170706,-0.7603496480586996,0.03856696640596576,3,0.0,5242880.0,0.0,,,,37.23020170630528,354.79532888117757,32.900306597631754,0.0038347358042336663,0.02309027777777778,0.0033887536972123516,0.033252711746517526,4.443788084718917,0.0293854011400055,37.52085633748445,196.27328441747355,33.1571579183754
Adapted-CPSL,0.16427821894416786,159.06126668495642,0.14517256213684834,5,True,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.030559391440086518,-0.7536882203119565,0.027005315623783308,3,0.0,5242880.0,0.0,,,,39.08726700721108,341.4724733876913,34.541394074234844,0.0038347358042336663,0.024826388888888887,0.0033887536972123516,0.05228707920821781,4.441195302539402,0.04620606008572015,39.14355092455448,183.378725738399,34.59113213774901
Adapted-CPSL,0.44749642739962164,158.99136665070225,0.3954523206437256,6,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.023489768386063856,-0.7872067440722401,0.020757894031983564,3,0.0,5242880.0,0.0,,,,88.32075898521448,408.50952090825854,78.04900098236577,0.0017681351993932286,0.030729166666666665,0.0015624999999999997,0.010152288551702795,4.4175846974054975,0.008971571216657702,88.5210842678069,250.93552048170204,78.22602831271814
Adapted-CPSL,0.2461991968295305,159.5188111015078,0.21756608045479453,7,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.05025992336692257,-0.7909664105616853,0.04441466370205516,3,0.0,5242880.0,0.0,,,,108.21538090316066,416.0288538871492,95.62986626770055,0.005138081768448148,0.029687500000000002,0.004540519732854867,0.028045860233839013,4.401166955629985,0.024784109626012615,108.61807199885337,257.69617611565667,95.98572414397368
Adapted-CPSL,0.30867575187439733,159.4490778192671,0.27277657413825523,8,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.018517059412866486,-0.7564316394310083,0.016363514137681775,3,0.0,5242880.0,0.0,,,,13.291709590306915,346.95931162579546,11.745875678501063,0.002966472892131849,0.03819444444444444,0.002621470290024567,0.018268199097195518,4.381034877565172,0.01614359642812578,13.2479771366166,187.90560894226402,11.707229335781022
Adapted-CPSL,0.2061972033060358,159.43926667872196,0.18221634311462412,9,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.024214712427913843,-0.7664673867272347,0.0213985266407226,3,0.0,5242880.0,0.0,,,,15.369656871123215,367.0308062182478,13.582156426370156,0.0033513474464445065,0.03819444444444444,0.00296158369951944,0.02592569324528963,4.352997230158913,0.022910519348105556,15.480229525589639,208.59968400940582,13.679869413851588
Adapted-CPSL,0.1846388649217497,159.23324443348167,0.16316525260016193,10,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.01808947690611181,-0.758078394122883,0.015985659736596693,3,0.0,5242880.0,0.0,0.0018403334635180776,0.009895833333333333,0.001626301562082916,28.527505224400493,350.2528210095447,25.20973901114706,0.010711996329113372,0.043923611111111115,0.009466184639038604,0.018229941814611086,4.313002831406063,0.01610978849078101,29.136599851060662,192.52053214546564,25.7479955621637
Adapted-CPSL,0.2122343251477755,159.27913332254522,0.1875513440132858,11,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.02317185900382772,-0.7631609238288023,0.020476957704312224,3,0.0,5242880.0,0.0,,,,10.389783308399103,360.417880421383,9.181445188662403,0.004263668334867651,0.019444444444444445,0.0037678011135782474,0.01778021394068919,4.549861841731602,0.01571236424220312,9.93928005557446,202.45458464873764,8.783335738219888
Adapted-CPSL,0.10472885520071476,159.0514333543575,0.09254882562559286,12,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.019113129137078945,-0.753917281656655,0.0168902605903295,3,0.0,5242880.0,0.0,,,,13.284132473574411,341.9305960770885,11.73917978505434,0.00834201226297822,0.028993055555555553,0.007371831161653522,0.020025498030498558,4.415517489115397,0.01769652042637448,14.296461995002492,183.8604849666443,12.633774767256035
Adapted-CPSL,0.14845437247282642,159.1574888960976,0.13118903863708667,13,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.030657051822742913,-0.7705857489271662,0.02709161804452183,3,0.0,5242880.0,0.0,,,,17.809771356251183,375.2675306181114,15.73848411235302,0.004139657833119621,0.02048611111111111,0.0036582131086294223,0.015474280955294418,4.430221094025505,0.01367461266590071,18.508044883194813,216.86328617181218,16.355548003295205
Adapted-CPSL,0.2575617995344714,159.3672444513585,0.22760720555233388,14,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.027346722461047048,-0.7489613849651109,0.02416628200154005,3,0.0,5242880.0,0.0,,,,21.120681162465267,332.0188026940002,18.664333093802416,0.003834735804233664,0.026909722222222224,0.00338875369721235,0.01530225651087803,4.42604132493337,0.013522594769026735,20.7907671279117,174.02795827172153,18.372788262181597
Adapted-CPSL,0.34196762215246496,159.28654443834805,0.30219657964876817,15,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.031861125808794966,-0.7527974232264478,0.02815565749345761,3,0.0,5242880.0,0.0,,,,25.817654427542358,339.6908792166742,22.815045510591297,0.00834201226297822,0.02829861111111111,0.007371831161653523,0.015487580208450884,4.4229311611917295,0.013686365207824038,25.954834565408774,181.993579236271,22.93627151496575
Adapted-CPSL,0.18397239230720172,159.12319997247928,0.16257629115615665,16,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.020270569196527668,-0.7554360993962854,0.017913089666697222,3,0.0,5242880.0,0.0,,,,10.41488727696599,344.96823155634956,9.203629550412126,0.005149337163685113,0.030381944444444448,0.004550466118778179,0.03699080822035799,4.38686199982961,0.03268875471974312,11.007756310541104,186.60752047089466,9.727547554690881
Adapted-CPSL,0.24048027416072085,159.11758887038255,0.21251227197166406,17,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.02510353990145306,-0.7440859311052145,0.022183982938341482,3,0.0,5242880.0,0.0,,,,27.544641100212363,322.2678949742074,24.341182582560055,0.006134444878393594,0.029861111111111116,0.005421005206943055,0.023071961892054443,4.389977872371674,0.020388678687413907,27.744024408026,164.55883941987872,24.51737749037351
Adapted-CPSL,0.3958113339910053,158.94805556551242,0.34977823504287514,18,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.02672197952393049,-0.7554897446374991,0.023614197048093265,3,0.0,5242880.0,0.0,,,,12.242114930569615,345.0755220387766,10.818349516246997,0.0046031924560067045,0.0328125,0.004067838372868049,0.020875519124071634,4.363516198264228,0.018447683549626438,11.780181167003782,186.27629982100737,10.410138930416624
Adapted-CPSL,0.14197187824061328,159.40439997939393,0.1254604624279207,19,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.08617262109735328,-0.8105482658104167,0.07615069283775389,3,0.0,5242880.0,0.0,,,,203.7921482230996,455.1925643846118,180.09099740102855,0.004763888888888893,0.03142361111111111,0.004209845712841024,0.04583220814297601,4.340641299883525,0.040501894452401266,203.30163386355756,296.8043088325335,179.65753015992198
Adapted-CPSL,0.246937191344673,159.08306667632942,0.2182182457588425,20,False,0.050220487789441284,1.1659039672362213,0.0443798145062269,0.0,0.10000000000000002,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.10000000000000002,0.0,0.01902548506579848,-0.7593385393908806,0.01681280957786014,3,0.0,5242880.0,0.0,0.001350435565022552,0.015104166666666667,0.0011933790872280838,15.349544214648763,352.77311154553973,13.564382884079885,0.011141174606159727,0.03993055555555556,0.009845449221359603,0.04744960547444689,4.323047949208154,0.04193118749022467,15.674309686516725,195.0267004551852,13.85137793398774
