algorithm,bandwidth_cv_ci95,bandwidth_cv_mean,bandwidth_cv_std,bandwidth_floor_hit_rate_ci95,bandwidth_floor_hit_rate_mean,bandwidth_floor_hit_rate_std,bandwidth_gini_ci95,bandwidth_gini_mean,bandwidth_gini_std,cluster_load_cv_ci95,cluster_load_cv_mean,cluster_load_cv_std,cluster_size_std_ci95,cluster_size_std_mean,cluster_size_std_std,compute_delay_ms_ci95,compute_delay_ms_mean,compute_delay_ms_std,delay_normalized_ci95,delay_normalized_mean,delay_normalized_std,epoch,is_warmup,kl_normalized_ci95,kl_normalized_mean,kl_normalized_std,kl_sum_ci95,kl_sum_mean,kl_sum_std,max_bandwidth_share_ci95,max_bandwidth_share_mean,max_bandwidth_share_std,max_cluster_size_ci95,max_cluster_size_mean,max_cluster_size_std,mean_l1_ci95,mean_l1_mean,mean_l1_std,mean_l2_ci95,mean_l2_mean,mean_l2_std,min_bandwidth_share_ci95,min_bandwidth_share_mean,min_bandwidth_share_std,physical_cluster_count_ci95,physical_cluster_count_mean,physical_cluster_count_std,ppo_approx_kl_ci95,ppo_approx_kl_mean,ppo_approx_kl_std,ppo_clip_fraction_ci95,ppo_clip_fraction_mean,ppo_clip_fraction_std,ppo_entropy_ci95,ppo_entropy_mean,ppo_entropy_std,ppo_grad_norm_ci95,ppo_grad_norm_mean,ppo_grad_norm_std,ppo_policy_loss_ci95,ppo_policy_loss_mean,ppo_policy_loss_std,ppo_value_loss_ci95,ppo_value_loss_mean,ppo_value_loss_std,reward_ci95,reward_mean,reward_std,seed_count,smashed_data_bytes_total_ci95,smashed_data_bytes_total_mean,smashed_data_bytes_total_std,test_accuracy_ci95,test_accuracy_mean,test_accuracy_std,total_delay_ms_ci95,total_delay_ms_mean,total_delay_ms_std,train_accuracy_ci95,train_accuracy_mean,train_accuracy_std,train_loss_ci95,train_loss_mean,train_loss_std,tx_delay_ms_ci95,tx_delay_ms_mean,tx_delay_ms_std
MAT-RL,0.013778938191969223,0.21157926021744644,0.012176439297368336,0.0,0.0,0.0,0.007411426997633974,0.11631575518515443,0.006549473528821278,0.13720579412960202,0.402423362749049,0.12124867679862565,0.5848607439928113,1.2549499256647663,0.5168410836469811,27.066737470522348,180.0920777863616,23.918859435751543,0.27503092949512487,0.41039770843584833,0.24304466507063774,102,False,0.0023193205364053144,0.19561727522382713,0.0020495821469856666,0.2582872908581197,3.4639219022015126,0.22824832179366517,0.005981756733962203,0.13604137715366152,0.005286074786601941,0.7544043517411109,5.666666666666667,0.6666666666666665,1.6408655951157511,1.5777777777777777,1.450031928128685,1.1255129749541422,3.888888888888889,0.994615131223761,0.005856640555279443,0.06467883661389352,0.00517550969561857,0.21777777777777788,3.111111111111111,0.19245008972987535,0.006186029294927716,0.00010372645111702786,0.005466590324451164,0.1272508993835601,0.1859383314666856,0.1124515423679394,0.18442324341579255,-0.8502683266997337,0.16297470800652814,2.921831079917993,11.538636631435816,2.582020347730513,0.08774104223516077,0.01800143097837766,0.07753670564303325,0.06590917450967813,0.17188362953149608,0.05824389741616636,0.13729422983520576,-0.3030075063170778,0.12132682737786488,3,2294033.8755844044,2069845.3333333333,2027236.3402022086,,,,275.03092949512484,410.3977084358483,243.0446650706377,0.01074437523317364,0.14982638888888888,0.009494797856857883,0.044495356496272315,3.555306249194675,0.03932051946552732,283.15622863357345,251.97029025102862,250.22498697598905
MAT-RL,0.0409451561707698,0.1753550326296026,0.036183209597763076,0.0,0.0,0.0,0.02180062980382878,0.0972581707472498,0.019265203294506004,0.07703109491812037,0.5142079023304144,0.06807233171471695,0.2955198551133255,1.8838407312005911,0.261150716174323,16.69102451020816,245.35147780423156,14.749848205131615,0.40975875939992656,0.753764097593563,0.3621035663913592,103,False,0.016438605753435274,0.19958133460989413,0.014526785903338755,1.0886551070156678,3.173114074355045,0.9620438557502397,0.011724608097495872,0.13175728917121887,0.010361029042702205,0.43555555555555575,6.4444444444444455,0.3849001794597507,1.1164164893881576,2.3333333333333335,0.9865765724632496,0.8284147586479125,4.4111111111111105,0.732069618223517,0.007123521287116134,0.07126689453919728,0.006295051427593667,0.5761858410762886,2.8888888888888893,0.5091750772173155,,,,,,,,,,,,,,,,,,,0.2127750203776282,-0.4766727359699436,0.18802915605895673,3,2244946.3001936814,3082012.4444444445,1983857.6796934842,,,,409.7587593999265,753.7640975935632,362.10356639135915,0.0062466696373861584,0.14618055555555556,0.005520178158189123,0.021757211083395477,3.545742291874356,0.019226834197674316,443.9711549697749,532.9897942588196,392.3370395421866
MAT-RL,0.025927166819730244,0.21273167674982843,0.02291182154494223,0.0,0.0,0.0,0.012618292257863487,0.11675412657591126,0.011150777191516616,0.06387057843249784,0.2807388795713511,0.05644239130300979,0.45363548345261473,0.7456759103966962,0.4008774007428568,13.066261185448385,159.42255555677954,11.546647060286608,0.3814807849026963,0.5350472202944635,0.3371143375320022,104,False,0.009780076537450836,0.19015861051965108,0.00864264768611079,0.8481289637864503,3.394825570898902,0.7494910493106511,0.0077704700880403075,0.13784109138780168,0.006866759689377561,0.3772021758705552,5.0,0.33333333333333304,1.3284444444444445,2.6555555555555554,1.173945547352239,1.0130763806773997,4.544444444444445,0.8952549812659415,0.00648026098826999,0.06854155783851941,0.0057266026928521055,0.43555555555555575,3.111111111111111,0.3849001794597507,,,,,,,,,,,,,,,,,,,0.1903817091790659,-0.3626029269968494,0.16824020057650216,3,1861794.7520344132,2981888.0,1645266.8896881137,,,,381.48078490269637,535.0472202944636,337.11433753200225,0.010904827744293622,0.1482638888888889,0.009636589643317992,0.01518867742738097,3.548590174648497,0.013422225002039993,397.74469495412905,389.02729808725053,351.48674494976325
MAT-RL,0.0508050604755685,0.18826211503802923,0.0448964010333133,0.0,0.0,0.0,0.026265759497433552,0.10339674692110035,0.023211035688234537,0.1851192717082354,0.33936286630834633,0.1635897877851079,0.7780128421320415,1.0621622661166945,0.6875294752621224,35.251388506530226,170.65961111802608,31.1516305768673,0.2184464231205273,0.40111788680874977,0.19304097121247038,105,False,0.012285963227821012,0.1912133186019853,0.010857098229851486,0.3538084961557168,3.380346578933216,0.31266035280165266,0.01223131477413397,0.1321409990390142,0.01080880542457545,0.9979831513459382,5.333333333333333,0.8819171036881965,0.7556606462862011,2.211111111111111,0.6677768533918542,0.2273666750829406,4.211111111111111,0.20092379244472336,0.006989989158159737,0.07243109825584625,0.006177049166473607,0.21777777777777788,3.111111111111111,0.19245008972987535,,,,,,,,,,,,,,,,,,,0.11475747510191313,-0.29616561346731735,0.10141111093103773,3,2555934.6372221396,3416974.2222222225,2258677.883925445,,,,218.44642312052733,401.1178868087498,193.0409712124704,0.01704448637589004,0.13576388888888888,0.015062202240794421,0.010818284834605972,3.5768219199445515,0.009560111726678271,182.32717232874018,245.48439960271745,161.1224112621144
MAT-RL,0.021165434514447783,0.18143651814213932,0.01870388160372218,0.0,0.0,0.0,0.014158956216567578,0.09973119944476029,0.012512260994509309,0.05770241736090634,0.27134997205612027,0.050991591116650116,0.26404906284713486,0.9008784771955716,0.23333999619499243,15.570375447609713,163.1065666830788,13.75953131029746,0.2277143509231604,0.37197645190966777,0.20123103337320544,106,False,0.011347451251619364,0.1809479491189897,0.010027735767457035,0.5095667114638184,2.843420212859652,0.45030379290873657,0.0028884129142559127,0.13127479785018495,0.0025524887350659832,0.4355555555555552,5.111111111111111,0.3849001794597502,1.8046670360792627,2.1,1.5947831618540915,0.8543441929339719,4.566666666666667,0.7549834435270748,0.00044516272421341404,0.06919001415371895,0.00039339002855785977,0.21777777777777788,2.888888888888889,0.19245008972987535,,,,,,,,,,,,,,,,,,,0.10819932714592084,-0.27646221996862247,0.09561567957219456,3,2083854.3366787608,2180892.4444444445,1841500.8095409973,,,,227.71435092316042,371.9764519096678,201.23103337320546,0.01487523828785173,0.13541666666666666,0.013145239025129117,0.031184041950567197,3.6038084990448422,0.027557318899868195,221.45765361791263,226.20196819093647,195.7019937710277
MAT-RL,0.028357273412437434,0.20650579012403766,0.02505930526248148,0.0,0.0,0.0,0.014492656856394594,0.11459371711993366,0.012807152046906573,0.11523716821525773,0.23796008738887486,0.10183501544346311,0.5456133631751727,0.7260233749444179,0.4821581970958822,18.038513029348625,152.3429444512456,15.940622989706632,2.3174541550524475,1.4776005752633437,2.047932826919613,107,False,0.01175119717575998,0.18696172467743152,0.010384525794987847,0.511421525192555,3.2788067047867187,0.4519428906723836,0.007506228198636078,0.13190049181381863,0.006633249292471376,0.5761858410762886,4.777777777777778,0.5091750772173155,0.5855752474023902,1.7000000000000002,0.5174724898753342,0.5226666666666668,4.166666666666667,0.46188021535170076,0.002304394123826191,0.06473143274585406,0.002036391685270474,0.21777777777777788,3.111111111111111,0.19245008972987535,,,,,,,,,,,,,,,,,,,1.1556395693425072,-0.8322811690107601,1.0212379843562445,3,3850166.9735772624,2909070.2222222225,3402390.212173223,,,,2317.4541550524473,1477.6005752633437,2047.932826919613,0.004250068082243357,0.1395833333333333,0.0037557825786083245,0.017886171294506578,3.5751689712206525,0.015805998691308873,2332.072639037047,1326.3820085819818,2060.851172323163
MAT-RL,0.01691610167988688,0.2200814337208337,0.014948748763043524,0.0,0.0,0.0,0.00832320824273579,0.12219385647995469,0.0073552140604053375,0.08554941330873765,0.3902360732852566,0.07559996449410343,0.3938068680303682,1.363908680070515,0.34800688969294363,15.456521006626932,177.0817333405527,13.658918210068109,0.393461383571122,0.6078486747818589,0.3477015852864947,108,False,0.014103249513373198,0.1953229489469964,0.012463033014787461,0.3515937693363352,3.3924164153530687,0.3107032000587678,0.005071362173735974,0.13675010038746727,0.004481559667598801,0.43555555555555575,5.5555555555555545,0.3849001794597507,1.2305889787284388,2.1444444444444444,1.0874707318326287,0.983863987387999,4.388888888888888,0.8694400070884282,0.005579582547299654,0.069371883240011,0.004930673702524275,0.21777777777777788,3.111111111111111,0.19245008972987535,0.0070732020097082505,0.011525646372724118,0.0062505843127617245,0.04751412746047262,0.21336555923335254,0.04198820553002151,0.1062066639192379,-0.6121315078602897,0.09385476429107772,35.33081265216682,30.150983959436417,31.221817646046045,0.07558438524674364,-0.041590661431352295,0.06679387525827524,4.6465037892320815,2.6648082992372415,4.106112571689426,0.20286275849226137,-0.40158582842127344,0.17926969626131195,3,1921203.3630668528,2586851.5555555555,1697766.2431142782,,,,393.4613835711219,607.8486747818589,347.70158528649466,0.013976265084968466,0.13940972222222223,0.012350816952661395,0.037121670794311064,3.5642599615785815,0.03280439789673086,384.1455312741725,443.8029700011191,339.4691722792887
MAT-RL,0.013149376409133289,0.1978298917746418,0.01162009593289105,0.0,0.0,0.0,0.007445041339647702,0.10926618998140085,0.006579178502408407,0.06749839278704006,0.26610401700056935,0.05964828864101736,0.1142592544953871,0.9433191451122497,0.10097083368415974,43.85673256758234,199.29272222280918,38.75616788827208,0.3578095248302506,0.450923595248844,0.3161960594071795,109,False,0.008627392804769148,0.1752522055113033,0.007624021772813431,0.47027209510174156,2.748726992103626,0.41557916433575476,0.004595137417818276,0.13395089242193434,0.0040607201405214845,0.2177777777777776,5.111111111111111,0.1924500897298751,1.7656124317808992,2.966666666666667,1.5602706317957935,1.2942670932392495,4.711111111111111,1.1437430428851354,0.0014831005401567121,0.06655272841453552,0.0013106150450429954,0.21777777777777788,2.888888888888889,0.19245008972987535,,,,,,,,,,,,,,,,,,,0.18269536335182635,-0.3130879297684749,0.16144778144521443,3,2408955.4055530285,2528597.3333333335,2128792.4263191507,,,,357.80952483025055,450.9235952488439,316.1960594071794,0.020007060144676833,0.1409722222222222,0.017680226877891125,0.04202417043783078,3.562037301725812,0.03713673384911068,304.3906960768898,261.23015888391944,268.9898729369539
MAT-RL,0.005083355548886059,0.22224930210689764,0.004492158205922363,0.0,0.0,0.0,0.002692986104144514,0.12557064959034556,0.0023797901818649334,0.06681077206820664,0.3311308988376491,0.05904063863012117,0.30098751685013725,1.0955951310086316,0.2659824855247098,12.528641964715314,169.6923000143013,11.07155328200331,0.25591451677625277,0.5325206118130483,0.2261515027810753,110,False,0.0049358627300776356,0.18510498590880875,0.004361818891673516,0.35919065518003734,2.92014878568013,0.31741656345702945,0.0016070634737992964,0.1360444873571396,0.0014201610140859777,0.3772021758705557,5.333333333333333,0.3333333333333335,1.7467081137293379,3.0888888888888886,1.543564897434699,1.1424515117895047,4.777777777777778,1.009583705920049,0.0027993872687619974,0.06219595794876417,0.00247381682630472,0.21777777777777788,2.888888888888889,0.19245008972987535,,,,,,,,,,,,,,,,,,,0.1255191198788808,-0.3588128104507206,0.11092116987323991,3,2151582.382902217,2605056.0,1901352.0427840583,0.0005104166666666559,0.10677083333333331,0.00045105489780438557,255.9145167762527,532.5206118130483,226.15150278107524,0.011865891568527376,0.1449652777777778,0.010485881160098251,0.08176538371661736,3.538690323962106,0.07225601984568684,252.03672961743118,395.91444335046145,222.72470462800533
MAT-RL,0.03609242775805303,0.1716147097181191,0.03189485645176384,0.0,0.0,0.0,0.020341124217622644,0.09537355653098399,0.017975439095914363,0.04974248885807022,0.28948574219547923,0.043957407141380814,0.3607939970148923,1.1332561297594488,0.31883343566104455,18.992299614512753,173.9452333487053,16.783483614748413,0.33252182017573395,0.49019073119057127,0.29384933018859843,111,False,0.011225503918400362,0.17775770078466246,0.009919970983282114,0.7553825835622419,2.6132753615147055,0.6675311295318602,0.009851815303152052,0.12967990835507712,0.008706043189716293,0.5761858410762887,5.444444444444444,0.5091750772173156,0.5968064806188367,2.877777777777778,0.5273975238358141,0.5855752474023901,4.833333333333333,0.5174724898753341,0.003557215812618267,0.07289256941941048,0.003143509449460331,0.4355555555555554,2.777777777777778,0.3849001794597504,,,,,,,,,,,,,,,,,,,0.1608916455581751,-0.3339742337862261,0.142179849295981,3,2492391.5323453504,2761614.222222222,2202524.880804385,,,,332.5218201757339,490.1907311905713,293.8493301885984,0.013976265084968454,0.13454861111111113,0.012350816952661384,0.038669428499111924,3.6284449895222983,0.03417215043883355,321.9479660817517,331.4936436991606,284.5052217587018
MAT-RL,0.008469931063229779,0.1931817959605222,0.007484872927612173,0.0,0.0,0.0,0.006257362064666386,0.1078044199538013,0.005529627049671566,0.04502518747375078,0.27292356809700596,0.03978873077798476,0.22500118536080346,1.1184109527757815,0.19883341061639503,0.8841243748997522,170.36882220741572,0.7813001722124717,0.2702724488569833,0.3889734144418106,0.23883959862569187,112,False,0.011104649965531309,0.16600011500087586,0.009813172418657248,0.38271442851580856,2.161727765129585,0.3382045076423814,0.001997677140955106,0.12772181961271498,0.0017653460741087637,0.0,5.333333333333333,0.0,1.7174094186044024,1.6333333333333335,1.517673658377628,0.0576185841076291,4.444444444444444,0.05091750772173176,0.0028017124244126856,0.06594203743669723,0.0024758715649386472,0.2177777777777776,2.5555555555555554,0.1924500897298751,,,,,,,,,,,,,,,,,,,0.1298086725175499,-0.2774867688605547,0.11471184493033992,3,1826737.4186032198,1658424.8888888888,1614286.7454632618,,,,270.2724488569833,388.9734144418106,238.83959862569188,0.02027153276171438,0.15833333333333333,0.017913941168666504,0.02858379485513028,3.5030086404747434,0.025259482123577308,284.28263143480916,226.64333806263411,251.22038844615648
MAT-RL,0.015058904087631147,0.2267361678028973,0.013307544380654998,0.0,0.0,0.0,0.009602785138808063,0.12358755703427637,0.008485975384991285,0.0652224927188658,0.3157944165005646,0.05763707713539117,0.40602447494043137,1.1065372329177954,0.35880358148637936,12.70299564120365,168.00422220128692,11.2256295198422,0.34064922438166967,0.5506137330600881,0.30103151234080744,113,False,0.007359105684490692,0.18085473464953292,0.006503237216227968,0.7117774871509875,3.0344088505727598,0.628997332361844,0.004099715796072805,0.14313151687383652,0.0036229163547912167,0.3772021758705557,5.333333333333333,0.3333333333333335,0.999645072815816,1.8222222222222222,0.8833857426800424,0.19959663026918772,4.033333333333333,0.1763834207376394,0.0014101115853397683,0.06857712235715653,0.001246114750076518,0.3772021758705557,3.0,0.3333333333333335,,,,,,,,,,,,,,,,,,,0.17013316874332454,-0.3657342433749968,0.15034657771230986,3,1447898.4613080875,2106254.2222222225,1279506.9893808202,,,,340.64922438166957,550.6137330600881,301.03151234080735,0.012169391421807464,0.14809027777777775,0.010754083795797644,0.05970454462604397,3.503993756241268,0.052760869762791596,348.81232887836995,420.98100282671584,308.24524281824563
MAT-RL,0.034701119262282344,0.2079745149064478,0.03066535798050003,0.0,0.0,0.0,0.020234437373737715,0.11592834615091645,0.017881159996879736,0.16039381323770135,0.3433449615875359,0.14173991517725118,0.5979792151229315,1.3743079018768956,0.5284338686036106,11.83149688870634,180.93487776867633,10.455486602465548,0.2821115938761941,0.6039563872599761,0.24930184387643117,114,False,0.031243827693394923,0.18395564279758436,0.02761015152443241,0.9902252081117463,2.7021089460611663,0.8750614139719437,0.0014973800918746097,0.13343356549739838,0.0013232338762086619,0.3772021758705557,5.666666666666667,0.3333333333333335,1.923854361675611,2.6222222222222222,1.7001089289720146,1.1318160649762279,4.444444444444445,1.0001851680415839,0.0086205037454001,0.06402259775333935,0.007617933915240191,0.4355555555555554,2.777777777777778,0.3849001794597504,0.012192456563238538,0.005618473341908409,0.010774466447247841,0.13930492670165887,0.18042604501048723,0.12310367897547525,0.23866513621799623,-0.6241708103981283,0.2109082356759778,24.313641462270162,26.310561905304592,21.485950168196517,0.08050918936916182,0.02565967250201437,0.07114592166508796,0.8514671999401169,0.7466068063966103,0.7524410465687195,0.13557273474493936,-0.39395602951602027,0.11980554321392521,3,2556768.8199735503,2692437.3333333335,2259415.050715364,,,,282.11159387619415,603.9563872599762,249.30184387643124,0.003585048846456822,0.1484375,0.0031681054845303118,0.02797968082136315,3.542976369460424,0.024725626919470136,328.16619791607053,462.9241703715343,290.0002694476214
MAT-RL,0.027765084657221148,0.20127083275987565,0.024535988419774557,0.0,0.0,0.0,0.015297229327705174,0.10883554730451707,0.013518152250315336,0.11243657116015543,0.42792790121368723,0.09936012952970548,0.6873477011508029,1.7058411042645865,0.6074087453361527,7.7753615104167615,221.73520001686282,6.871082236355774,0.46272640297560425,0.629428241717609,0.4089110407945597,115,False,0.027596849215371755,0.1904827445406221,0.02438731886216387,0.7741370439684566,2.7727089701302554,0.684104434782933,0.0019851780045173845,0.12834125260512033,0.0017543005948430143,0.7852089444343802,6.111111111111111,0.6938886664887112,1.0914990937261186,1.888888888888889,0.9645570850760313,1.5136730569897816,3.9111111111111114,1.3376319595685726,0.007372122956018917,0.05995529890060425,0.0065147405711579705,0.4355555555555554,2.777777777777778,0.3849001794597504,,,,,,,,,,,,,,,,,,,0.2201884932196284,-0.40995550968596134,0.19458043749919982,3,2569397.711961357,2752512.0,2270575.1948817824,,,,462.72640297560406,629.4282417176091,408.9110407945596,0.016187354020029122,0.15503472222222223,0.014304754899385076,0.08315144800223237,3.483609296215905,0.07348088401162657,408.32905509341714,465.2824915722493,360.84013756550496
MAT-RL,0.024121233555208798,0.17598657674090387,0.021315919417784133,0.0,0.0,0.0,0.012619165487845084,0.09766887220719066,0.011151548864320092,0.12818301400925436,0.35758276468191835,0.11327525149558251,0.41680234396303395,1.2969926898992443,0.36832797778457854,20.47584638606631,180.71634445287702,18.09449299420532,0.41672452038880853,0.4579855989412152,0.36825920513938204,116,False,0.01582971868827317,0.18399217412491328,0.013988712774291681,0.8947945165144722,2.9004677663547986,0.7907293698658646,0.008776386768609,0.12898986538251242,0.007755687648013278,0.6533333333333333,5.666666666666667,0.5773502691896257,2.0485007103962225,2.1777777777777776,1.8102588315036714,0.945265943374511,4.8,0.8353309390761113,0.0011979313672161357,0.07214088820748858,0.0010586112204075495,0.43555555555555575,2.888888888888889,0.3849001794597507,,,,,,,,,,,,,,,,,,,0.20787223764431667,-0.32098891054049056,0.18369656994030012,3,1913520.9756036005,1971541.3333333337,1690977.3219868378,,,,416.72452038880857,457.9855989412152,368.25920513938206,0.021657818483541928,0.15069444444444446,0.019139001017652528,0.07175936942189337,3.498870695961846,0.06341371110093051,400.1729528315924,295.628670579006,353.6325949587663
MAT-RL,0.05512584367797776,0.20767120428032962,0.04871467452059034,0.0,0.0,0.0,0.03013556473560654,0.11458100394083852,0.026630780222883413,0.05753484223605049,0.3602388609450091,0.05084350508076489,0.3403474044516772,1.345322921640016,0.3007647942522953,9.182570200571824,177.00204447869007,8.11463169972364,0.25227511274617764,0.42012360509030006,0.22293536365385028,117,False,0.009159822266458525,0.1833405154219876,0.00809452936418718,0.4053489823193802,2.8511277168713822,0.35820664906811484,0.0088783672189232,0.13387461751699448,0.007845807709912743,0.2177777777777782,5.555555555555556,0.19245008972987562,2.1985850444162636,2.488888888888889,1.9428882661683906,1.0024876711781534,4.888888888888888,0.8858977451234509,0.010009746712010211,0.066652146478494,0.008845607079641429,0.21777777777777788,2.888888888888889,0.19245008972987535,,,,,,,,,,,,,,,,,,,0.12555127603158794,-0.3017320697763301,0.11094958624582393,3,2176725.1691666334,2563185.7777777775,1923570.7077094736,,,,252.27511274617763,420.12360509030003,222.93536365385026,0.017782566358117837,0.14878472222222225,0.015714443072053646,0.11132024222750637,3.5291025155120423,0.0983736303310793,261.29471527199746,272.63095140788124,230.90598091854238
MAT-RL,0.005810139115262061,0.2273294884848962,0.005134416401365905,0.0,0.0,0.0,0.00375975599460934,0.12468749161709385,0.003322494085063793,0.20101326987122392,0.3427220689556402,0.177635304292099,0.9563058751889032,1.1975138552852946,0.8450869201039805,39.37370885826145,174.0951222083014,34.79452256374164,0.2539355891453779,0.42843094955936006,0.22440272563761757,118,False,0.012313396050182876,0.18555137506634264,0.010881340598282996,1.2241863673563058,3.3195742675241386,1.0818127480583162,0.00540689538306354,0.14063004735443327,0.004778070160548795,1.1523716821525773,5.444444444444444,1.0183501544346312,1.1359986958782289,2.1666666666666665,1.0038813564250397,1.2271154573547722,4.455555555555556,1.0844011831079516,0.0029544172725660353,0.06419308649169074,0.0026108167463486944,0.5761858410762887,3.1111111111111107,0.5091750772173156,,,,,,,,,,,,,,,,,,,0.1209932815268705,-0.30699117555832794,0.10692168927501254,3,1860874.8008240026,2406627.5555555555,1644453.9293631567,,,,253.93558914537792,428.43094955936,224.40272563761755,0.01884475414733384,0.1527777777777778,0.016653097775166596,0.07681520851997661,3.5247129658857985,0.06788155303601898,236.09520061251055,265.9426384570566,208.6371851449158
MAT-RL,0.02434612638535673,0.1988957682426383,0.021514657074964832,0.0,0.0,0.0,0.014790780103790722,0.10937339828395805,0.013070603379257348,0.04575090261977811,0.27166947736284724,0.04043004481101619,0.0954118830019356,0.9355319530605776,0.0843154229618213,8.227748039124801,173.80255555164896,7.270855936550693,0.2096698387494627,0.37043396098756615,0.18528510894328734,119,False,0.013955410199471623,0.1705461596202764,0.012332387503035598,0.7901394241502732,2.272524908529728,0.6982457284140247,0.00785947435309866,0.13484656562407812,0.006945412704260924,0.2177777777777782,5.444444444444444,0.19245008972987562,0.9953659541676365,1.5777777777777775,0.8796042881339902,0.8981848362113443,4.166666666666667,0.7937253933193769,0.006104894565542539,0.06899936000506084,0.005394891613454492,0.4355555555555554,2.555555555555556,0.3849001794597504,,,,,,,,,,,,,,,,,,,0.10114365476641787,-0.27049007479116133,0.0893805861829805,3,1758190.3472608128,1871416.888888889,1553711.740220865,,,,209.66983874946268,370.433960987566,185.2851089432873,0.019815155408763694,0.14774305555555556,0.017510640779516307,0.06748809463564838,3.527246245410707,0.05963918817089775,200.21095381225618,217.7238264663744,176.92629807890484
MAT-RL,0.01485114941141228,0.23260546460399564,0.013123951699674844,0.0,0.0,0.0,0.008950985882450468,0.1291494732673483,0.007909980778691813,0.13821566285794967,0.4270558941788802,0.1221410971794793,0.676480050594428,1.5576298415839316,0.5978050091511805,19.007728796407303,188.45642220306522,16.797118373401773,0.23466397135498634,0.4050410490002858,0.20737240872077756,120,False,0.022803451144310472,0.19537594985504855,0.020151395902989994,0.5860040551417397,3.0242120473841787,0.5178514270137179,0.00522901371871562,0.13851414620876312,0.004620876241984759,0.5761858410762887,5.888888888888888,0.5091750772173156,1.5657298381029618,2.466666666666667,1.3836345053678174,0.6224788359732144,4.455555555555556,0.5500841686438473,0.00301749686241757,0.06141046558817228,0.002666560141523931,0.21777777777777788,2.888888888888889,0.19245008972987535,0.010642968390396636,0.01190191984480609,0.009405184691590065,0.08734177394373317,0.1295982083409197,0.07718387249680682,0.09652141170957616,-0.7161927239762412,0.08529591280574463,26.249687789895866,23.090649555126827,23.19683313006124,0.10038771049350341,0.01982886965076128,0.08871255868890981,1.010615854774854,0.7051857918397421,0.8930806160228048,0.12657638909480118,-0.3002085292299896,0.11185547803612388,3,2196410.793311463,2210019.5555555555,1940966.8817898561,0.0025520833333333424,0.12395833333333332,0.0022552744890219838,234.66397135498627,405.04104900028574,207.37240872077749,0.01482065007331591,0.16024305555555554,0.013096999453154368,0.06762958192625826,3.4493910418616403,0.05976422040353121,238.66423415251606,240.05734169392255,210.90743852126175
MAT-RL,0.06222160715671263,0.20574124080886855,0.05498519638980486,0.0,0.0,0.0,0.03519053741649421,0.11502546849089801,0.03109785650562326,0.02896983669718026,0.3730128385399151,0.025600627064535492,0.14552106093239148,1.371829483092731,0.12859687301338185,33.01861910018258,244.32293334070388,29.178533610857347,0.8416670956492748,0.8609298426883578,0.7437807003691214,121,False,0.015239109215361412,0.18738723877186128,0.013466791542396455,1.3959721303755885,3.135234943236524,1.2336197223268797,0.013611968860850967,0.13214465892977187,0.012028888601040472,0.3772021758705557,5.666666666666667,0.3333333333333335,1.0992925222081318,2.3111111111111113,0.9714441330841953,0.5896109619229901,4.122222222222223,0.5210388483419273,0.00509237085943239,0.06842543226149349,0.004500125030367392,0.6533333333333334,3.0,0.5773502691896258,,,,,,,,,,,,,,,,,,,0.4274337961817605,-0.5241585659792993,0.37772298564226997,3,2365512.746170579,3349617.777777778,2090402.1746526654,,,,841.6670956492748,860.9298426883578,743.7807003691213,0.01132670183163289,0.13576388888888888,0.010009399517638585,0.022918030033605968,3.59229545460807,0.02025264919775255,855.015907281219,688.2700331618726,755.5770370870774
MAT-RL,0.028762024216127332,0.2410552373128166,0.025416983301458647,0.0,0.0,0.0,0.014731342177120205,0.13393101295880364,0.01301807811961965,0.05309266181878295,0.4126008869393782,0.04691795294857362,0.2655912674298186,1.6090070220193844,0.23470284144645862,13.655716781518763,197.0937333535403,12.067548611919104,0.363023727113822,0.5131021997732415,0.32080384679293833,122,False,0.0224129256693266,0.18406951021165296,0.019806288778335897,0.7680864031017515,2.5372585195257233,0.6787574871301341,0.005048297798369783,0.13933046162128448,0.004461177693119677,0.4355555555555552,6.111111111111111,0.3849001794597502,1.1664841338689098,1.6777777777777778,1.0308213194305753,0.7556606462862008,4.944444444444445,0.667776853391854,0.007473479165087877,0.06241686062680351,0.006604308991448794,0.37720217587055543,2.6666666666666665,0.33333333333333326,,,,,,,,,,,,,,,,,,,0.17043741475955296,-0.3485858599595009,0.15061543973175276,3,3270041.3031324875,3329592.8888888895,2889733.5101399026,,,,363.02372711382213,513.1021997732415,320.80384679293843,0.027321995976142932,0.15833333333333333,0.02414443122187346,0.09022080791073916,3.45780128704177,0.07972807306189403,353.9773274672426,319.35803145771547,312.8095489289339
