actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,pcsfl_cluster_q_loss,pcsfl_clustering_factor,pcsfl_learning_reward,pcsfl_learning_reward_mean,pcsfl_split_q_loss,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
295.7636923321667,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2783333333333333,0.0,0.0,0.8,4.0,0.0,1009.2320046387613,,1.304995696970928,1.304995696970928,9,0.0,295.7636923321667,1.0,False,0.2643251621879603,2.4345247126289236,0.1,9,1.5,2.5,0.1,2,185.8513207437164,0.0,0.3716222593847312,,6.671902883681469e-05,-0.0028053259237754147,,,0.10119486637052892,0.0,2,0.0,-0.7846604295794442,804454.4,8044544.0,3,,0,1304.995696970928,0.05,4.309452843666077,295.7636923321668,10,2
526.6885969174979,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27749999999999997,0.0,0.0,0.8,4.0,0.0,1007.3048430494964,,1.5339934399669943,1.5339934399669943,10,0.0,526.6885969174979,1.0,False,0.22919659908523476,2.1109786896743774,0.1,9,1.4,2.4,0.1,2,248.8293163790134,0.0,0.5275589450097953,,0.0002982815140057937,-0.014257226537274847,,,0.22851091286980166,0.0,2,0.0,-0.8815950195261145,956825.6,9568256.0,1,0.0140625,0,1533.9934399669944,0.0390625,4.28831245303154,526.6885969174979,10,2
400.75853535905594,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.0,0.0,0.6,3.0,0.0,895.1333188451827,,1.2686223773134948,1.2686223773134948,10,0.0,400.75853535905594,1.0,False,0.14120578763986122,1.3005533666561093,0.1,8,1.0,2.0,0.1,2,277.12409187935924,0.0,0.30850108624368416,,4.245770560373785e-05,-0.002875001863286042,,,0.10245043729424874,0.0,2,0.0,-0.704914082476678,1048576.0,10485760.0,2,0.0140625,0,1268.6223773134948,0.034375,4.370758283138275,400.75853535905594,10,2
358.7448943276378,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2758333333333333,0.0,0.0,0.8,4.0,0.0,1011.1399670131505,,1.3698848613407884,1.3698848613407884,10,0.0,358.7448943276378,1.0,False,0.18857402690995917,1.7368309731549203,0.1,9,2.5,3.5,0.1,2,186.4663694602509,0.0,0.4802257191430488,,5.3612668125424534e-05,-0.007503140844034972,,,0.16563738958423507,0.0,2,0.0,-0.7792294441253738,707788.8,7077888.0,3,0.0140625,0,1369.8848613407883,0.053125,4.307876253128052,358.7448943276379,10,2
370.0616157295302,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27499999999999997,0.0,0.0,0.8,4.0,0.0,1000.7775132544339,,1.370839128983964,1.370839128983964,11,0.0,370.0616157295302,1.0,False,0.23769705345406053,2.189270767727715,0.1,9,2.1,3.1,0.1,2,179.7819864925765,0.0,0.5141836417209638,,4.503926265897462e-05,-0.007349595827530864,,,0.16393056595341937,0.0,2,0.0,-0.8042680912190123,760217.6,7602176.0,1,,0,1370.8391289839642,0.021875,4.458636724948883,370.0616157295302,10,2
316.7405942552884,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27416666666666667,0.0,0.0,0.8,4.0,0.0,1009.939769282937,,1.277908904090057,1.277908904090057,11,0.0,316.7405942552884,1.0,False,0.18943107029477468,1.7447246344426217,0.1,9,1.4,2.4,0.1,2,211.86223211433432,0.0,0.33111752659156657,,4.131033801968442e-05,-0.0010369918724568716,,,0.06150705558879266,0.0,2,0.0,-0.7336699871924159,969932.8,9699328.0,2,,0,1277.9089040900571,0.0140625,4.51438872218132,316.7405942552884,10,2
588.6380229568042,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2733333333333333,0.0,0.0,0.8,4.0,0.0,1013.3740971796215,,1.288017383691065,1.288017383691065,11,0.0,588.6380229568042,1.0,False,0.21593318100677225,1.9888180946759153,0.1,9,1.2,2.2,0.1,2,209.63253441551603,0.0,0.6438685130082067,,4.110221561859362e-05,-0.0023923493142979924,,,0.09344803212838831,0.0,2,0.0,-0.7519752823489186,743833.6,7438336.0,3,,0,1288.017383691065,0.0359375,4.4971126317977905,588.6380229568042,10,2
371.8957384386696,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27249999999999996,0.0,0.0,0.6,3.0,0.0,882.9696867614985,,1.254865425200168,1.254865425200168,12,0.0,371.8957384386696,1.0,False,0.17686191462943898,1.6289584325765272,0.1,8,1.2,2.2,0.1,2,208.34037891936762,0.0,0.4397882057104409,0.0023036126513034105,3.033061420865124e-05,-0.004087067971771885,-0.00747694680467248,0.0037118997424840927,0.12217946433837719,0.0,2,0.0,-0.7158636699148035,996147.2,9961472.0,1,,0,1254.8654252001681,0.03125,4.333908456563949,371.8957384386696,10,2
419.715967680119,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27166666666666667,0.0,0.0,0.6,3.0,0.0,900.4072146490216,,1.3201231823291406,1.3201231823291406,12,0.0,419.715967680119,1.0,False,0.15662894097656654,1.4426058584963457,0.1,8,1.8,2.8,0.1,2,198.2948136968135,0.0,0.5275499886438887,0.0023036126513034105,6.0438940636231564e-05,-0.009508449711260414,-0.00747694680467248,0.0037118997424840927,0.18652528565872015,0.0,2,0.0,-0.7383760616528536,865075.2,8650752.0,2,,0,1320.1231823291407,0.028125,4.379670947790146,419.715967680119,10,2
337.3120728857071,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.0,0.8,4.0,0.0,993.6444470658898,,1.330956519951597,1.330956519951597,12,0.0,337.3120728857071,1.0,False,0.18857402690995917,1.7368309731549203,0.1,9,1.8,2.8,0.1,2,151.46648749914186,0.0,0.5509603726799784,0.0023036126513034105,4.4557145884027705e-05,-0.006897341535400725,-0.00747694680467248,0.0037118997424840927,0.1587946574671218,0.0,2,0.0,-0.759765273430778,599654.4,5996544.0,3,,0,1330.9565199515969,0.046875,4.356393504142761,337.3120728857071,10,2
313.2795748995692,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,1127.9672370292246,,1.441246811928794,1.441246811928794,13,0.0,313.2795748995692,1.0,False,0.07473601283242348,0.34417205811550006,0.1,10,0.8,1.8,0.1,1,207.42737531071526,0.0,0.3378841395031512,0.0012022391892969608,2.65920243691653e-05,-0.003203161515990982,-0.004811522550880909,0.0027685302775353193,0.1081477925771461,0.0,1,0.0,-0.7579914123806087,848691.2,8486912.0,1,,0,1441.246811928794,0.0125,4.351922655105591,313.27957489956924,10,1
741.3258732394204,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.26916666666666667,0.0,0.0,0.8,4.0,0.0,1012.8522906452417,,1.754178163884662,1.754178163884662,13,0.0,741.3258732394204,1.0,False,0.2064946923362743,1.9018864014235881,0.1,9,1.2,2.2,0.1,2,223.15559599758964,0.0,0.6989777315845568,0.0012022391892969608,4.03364156227326e-05,-0.059753778907554234,-0.004811522550880909,0.0027685302775353193,0.4716355546636145,0.0,2,0.0,-0.9803364281104682,756940.8,7569408.0,2,,0,1754.1781638846621,0.0265625,4.385442459583283,741.3258732394204,10,2
305.3879680237703,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2683333333333333,0.0,0.0,0.8,4.0,0.0,1017.570492811501,,1.3229584608352714,1.3229584608352714,13,0.0,305.3879680237703,1.0,False,0.186423300815413,1.717022053777259,0.1,9,1.3,2.3,0.1,2,216.512250654186,0.0,0.29102560243194175,0.0012022391892969608,3.198299145878991e-05,-0.0018746502524911168,-0.004811522550880909,0.0027685302775353193,0.0827150026494806,0.0,2,0.0,-0.7546908808253422,969932.8,9699328.0,3,,0,1322.9584608352714,0.034375,4.362298965454102,305.3879680237703,10,2
429.8782517561862,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.26749999999999996,0.0,0.0,0.6,3.0,0.0,899.988470133394,,1.32986672188958,1.32986672188958,14,0.0,429.8782517561862,1.0,False,0.18012938757527922,1.6590529705639394,0.1,8,1.6,2.6,0.1,2,266.3810308539754,0.0,0.3803337810979594,0.0007425007643178105,3.479014958429616e-05,-0.0045498000535971195,-0.00942162238061428,0.001998670632019639,0.1289202280898223,0.0,2,0.0,-0.7549980547324296,956825.6,9568256.0,1,,0,1329.86672188958,0.040625,4.288592237234115,429.87825175618616,10,2
328.43195500774584,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.8,4.0,0.0,1010.9016038477421,,1.339333558855488,1.339333558855488,14,0.0,328.43195500774584,1.0,False,0.21776991759655975,2.005735063841521,0.1,9,1.6,2.6,0.1,2,221.3604045556171,0.0,0.32600832172254235,0.0007425007643178105,4.0777618778520264e-05,-0.002802677126934494,-0.00942162238061428,0.001998670632019639,0.10115255193667974,0.0,2,0.0,-0.7785517382260239,956825.6,9568256.0,2,,0,1339.333558855488,0.0328125,4.4057066440582275,328.4319550077459,10,2
