activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_cluster_q_loss,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_learning_reward_mean,pcsfl_split_q_loss,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,reward_objective_mode,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
142606336.0,79691776.0,10384.656304432998,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29166666666666663,0.0,0.0,4,0.8,0.0,4.0,0.0,191.2703518755734,,0.0,20.96058296074157,20.96058296074157,10384.656304432998,22229811.2,222298112.0,4,0.0,10384.656304432998,1.0,21464.49728994505,142606336.0,79691776.0,True,0.2662583278371158,2.4523298262530577,0.2191889942452555,0.1,9,2.3,3.3,0.1,2,8,5604.95596315931,0.0,0.4602656266277519,,,9.393161599291489e-05,16,-1.000000967566189,,,8.713550050732753,0.0,2,0.0,-20.96058296074157,delay_only,14260633.6,142606336.0,0.0,0.0,2,,0,20960.58296074157,0.040625,4.3235995948314665,20769.312608865996,10384.656304432998,22229811.2,222298112.0,10,2
146800640.0,73400320.0,6810.8119676184115,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29083333333333333,0.0,0.0,4,0.8,0.0,4.0,0.0,192.13497592136264,,0.0,13.813758911158187,13.813758911158187,6810.811967618412,22020096.0,220200960.0,4,0.0,6810.8119676184115,1.0,21464.49728994505,146800640.0,73400320.0,True,0.22303414243717995,2.054220366418245,0.19731923120136552,0.1,9,2.3,3.3,0.1,2,8,4845.117525572139,0.0,0.2886138174702292,,,8.6016851128079e-05,16,-1.0000008113798133,,,3.5196528346793996,0.0,2,0.0,-13.813758911158187,delay_only,14680064.0,146800640.0,0.0,0.0,3,,0,13813.758911158187,0.0421875,4.433477455377579,13621.623935236825,6810.811967618412,22020096.0,220200960.0,10,2
127926272.0,63045632.0,6340.227226707556,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,4,0.0,0.0,0.0,0.0,162.1226193383336,,0.0,12.791805527134674,12.791805527134674,6340.227226707556,19097190.4,190971904.0,5,0.0,6340.227226707556,1.0,18649.17161839888,127926272.0,63045632.0,True,0.13759325917889667,1.2672807499271745,0.3627141597298478,0.1,5,2.7,3.7,0.1,2,8,3920.425045150366,0.0,0.3816585896738877,,,9.895553012029268e-05,20,-1.0000010738341716,,,4.167437481881503,0.0,2,0.0,-12.791805527134674,delay_only,12792627.2,127926272.0,0.0,0.0,1,,0,12791.805527134673,0.05625,4.3485881090164185,12680.454453415112,6340.227226707556,19097190.4,190971904.0,10,2
159383552.0,88080384.0,9169.909273399368,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2891666666666667,0.0,0.0,4,0.2,0.0,1.0,0.0,119.89207658916712,,0.0,18.459710623387902,18.459710623387902,9169.909273399368,24746393.6,247463936.0,5,0.0,9169.909273399368,1.0,18649.17161839888,159383552.0,88080384.0,True,0.12550726025621892,1.1559645861139751,0.28468591664438725,0.1,6,2.0,3.0,0.1,2,8,6066.147515589829,0.0,0.33847246087953353,,,8.847716526361182e-05,16,-1.0000008584589073,,,4.362689259438776,0.0,2,0.0,-18.459710623387902,delay_only,15938355.2,159383552.0,0.0,0.0,2,,0,18459.710623387902,0.015625,4.390112328529358,18339.818546798735,9169.909273399368,24746393.6,247463936.0,10,2
144703488.0,71434240.0,9247.846481683035,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.28833333333333333,0.0,0.0,4,0.4,0.0,2.0,0.0,153.47865503281355,,0.0,18.649171618398878,18.649171618398878,9247.846481683033,21613772.8,216137728.0,5,0.0,9247.846481683035,1.0,18649.17161839888,144703488.0,71434240.0,True,0.14329465484119785,1.3197925445722771,0.3064049859638181,0.1,7,2.4,3.4,0.1,2,8,5574.361635211741,0.0,0.3972259762040025,,,9.27666224015411e-05,16,-1.0000009437144133,,,4.994262230314826,0.0,2,0.0,-18.649171618398878,delay_only,14470348.8,144703488.0,0.0,0.0,3,,0,18649.17161839888,0.028125,4.374143946170807,18495.692963366066,9247.846481683033,21613772.8,216137728.0,10,2
144703488.0,71434240.0,7079.45603022826,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2875,0.0,0.0,4,0.6,0.0,3.0,0.0,138.95182264968753,,32173.208560677827,14.297863883106206,14.297863883106206,7079.45603022826,21613772.8,216137728.0,6,0.0,7079.45603022826,1.0,32173.208560677827,144703488.0,71434240.0,False,0.18805424519667618,1.7320436066564548,0.3008731760278813,0.1,8,2.4,3.4,0.1,2,8,4714.147384533936,0.0,0.3341088122582859,,,0.00010303346061846241,16,-1.000001164162595,,,4.467275010280465,0.0,2,0.0,-14.297863883106206,delay_only,14470348.8,144703488.0,0.0,0.0,1,,0,14297.863883106207,0.034375,4.3587278008461,14158.91206045652,7079.45603022826,21613772.8,216137728.0,10,2
138412032.0,67371008.0,16021.017160208252,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2866666666666667,0.0,0.0,4,0.6,0.0,3.0,0.0,131.1742402613163,,32173.208560677827,32.17320856067783,32.17320856067783,16021.017160208256,20578304.0,205783040.0,6,0.0,16021.017160208252,1.0,32173.208560677827,138412032.0,67371008.0,False,0.1657951004390363,1.5270293070495025,0.24113204526057885,0.1,8,2.6,3.6,0.1,2,8,6051.882209480222,0.0,0.6222535592489462,,,9.426950055058114e-05,12,-1.0000009745396359,,,17.710478177392076,0.0,2,0.0,-32.17320856067783,delay_only,13841203.2,138412032.0,0.0,0.0,2,,0,32173.208560677827,0.0296875,4.396213698387146,32042.03432041651,16021.017160208256,20578304.0,205783040.0,10,2
153092096.0,75628544.0,8396.37808104967,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.28583333333333333,0.0,0.0,4,0.4,0.0,2.0,0.0,104.04189303517342,,32173.208560677827,16.88350526334698,16.88350526334698,8396.37808104967,22872064.0,228720640.0,6,0.0,8396.37808104967,1.0,32173.208560677827,153092096.0,75628544.0,False,0.14394328214559515,1.3257666228203335,0.30519750480866986,0.1,7,2.3,3.3,0.1,2,8,5583.783263307698,0.0,0.33497715212347334,,,0.00010585716881905682,12,-1.0000012288464155,,,5.143168677392787,0.0,2,0.0,-16.88350526334698,delay_only,15309209.6,153092096.0,0.0,0.0,3,,0,16883.50526334698,0.04375,4.388882833719253,16792.75616209934,8396.37808104967,22872064.0,228720640.0,10,2
167772160.0,92274688.0,7977.87541941052,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,4,0.4,0.0,2.0,0.0,129.54713497310877,,56067.77666172906,16.012504003443972,16.012504003443972,7977.87541941052,26004684.8,260046848.0,7,0.0,7977.87541941052,1.0,23894.56810105123,167772160.0,92274688.0,False,0.1496392964778407,1.3782288535839697,0.31585249782744423,0.1,7,1.9,2.9,0.1,2,8,5624.906402074812,0.0,0.29493679628173086,,,8.975550736067817e-05,12,-1.0000008834446,,,3.9305044964804106,0.0,2,0.0,-16.012504003443972,delay_only,16777216.0,167772160.0,0.0,0.0,1,,0,16012.504003443972,0.040625,4.353094333410263,15955.75083882104,7977.87541941052,26004684.8,260046848.0,10,2
153092096.0,75628544.0,5552.851341295988,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2841666666666667,0.0,0.0,4,0.8,0.0,4.0,0.0,150.94925602898002,,56067.77666172906,11.256651938620958,11.256651938620958,5552.851341295989,22872064.0,228720640.0,7,0.0,5552.851341295988,1.0,23894.56810105123,153092096.0,75628544.0,False,0.20888449735481432,1.9238973190669986,0.1688608540284373,0.1,9,2.3,3.3,0.1,2,8,4511.920796790019,0.0,0.18745874516118854,,,9.77783311100211e-05,12,-0.695378345905749,,,1.8833576775055767,0.0,2,0.0,-11.256651938620958,delay_only,15309209.6,153092096.0,0.0,0.0,2,,0,11256.651938620958,0.0328125,4.438431620597839,11105.702682591978,5552.851341295989,22872064.0,228720640.0,10,2
146800640.0,73400320.0,11887.427597779299,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,4,0.2,0.0,1.0,0.0,119.71290549263358,,56067.77666172906,23.89456810105123,23.89456810105123,11887.427597779299,22020096.0,220200960.0,7,0.0,11887.427597779299,1.0,23894.56810105123,146800640.0,73400320.0,False,0.12628416997369055,1.1631201890501845,0.31168102267797054,0.1,6,2.3,3.3,0.1,2,8,5979.504555045202,0.0,0.49698919250097146,,,9.807358219404705e-05,16,-1.000001054778236,,,8.320499354038422,0.0,2,0.0,-23.89456810105123,delay_only,14680064.0,146800640.0,0.0,0.0,3,,0,23894.56810105123,0.0375,4.333032715320587,23774.855195558597,11887.427597779299,22020096.0,220200960.0,10,2
150994944.0,75497472.0,11483.218846523943,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2825,0.0,0.0,4,0.6,0.0,3.0,0.0,145.17200784757733,,102554.38078244244,23.111609700895464,23.111609700895464,11483.218846523943,22649241.6,226492416.0,8,0.0,11483.218846523943,1.0,46486.60412071338,150994944.0,75497472.0,False,0.17568257909239157,1.6180963508675532,0.25550670185880386,0.1,8,2.2,3.2,0.1,2,8,6935.536403620351,0.0,0.3960285442335021,,,0.0001010450505418703,16,-1.000001119662582,,,6.8573661670522865,0.0,2,0.0,-23.111609700895464,delay_only,15099494.4,150994944.0,0.0,0.0,1,,0,23111.609700895464,0.0453125,4.267237174510956,22966.437693047887,11483.218846523943,22649241.6,226492416.0,10,2
167772160.0,92274688.0,23196.285462072447,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2816666666666667,0.0,0.0,4,0.6,0.0,3.0,0.0,99.38261797651649,,102554.38078244244,46.48660412071338,46.48660412071338,23196.285462072447,26004684.8,260046848.0,8,0.0,23196.285462072447,1.0,46486.60412071338,167772160.0,92274688.0,False,0.15650576690056814,1.4414713833313966,0.1950806681768331,0.1,8,1.9,2.9,0.1,2,8,7248.910552745674,0.0,0.6874969242554739,,,8.764802259975113e-05,12,-1.000000842444616,,,25.41494616919063,0.0,2,0.0,-46.48660412071338,delay_only,16777216.0,167772160.0,0.0,0.0,2,,0,46486.60412071338,0.0328125,4.353379958868027,46392.57092414489,23196.285462072447,26004684.8,260046848.0,10,2
167772160.0,83886080.0,6697.696779754909,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2808333333333333,0.0,0.0,4,0.6,0.0,3.0,0.0,92.62145170941949,,102554.38078244244,13.488015011219236,13.488015011219236,6697.696779754909,25165824.0,251658240.0,8,0.0,6697.696779754909,1.0,46486.60412071338,167772160.0,83886080.0,False,0.18136587124532885,1.6704414060294868,0.3006539207066895,0.1,8,2.0,3.0,0.1,2,8,5423.624912403344,0.0,0.19022537287783678,,,0.00010284680683980696,8,-0.8148239895033442,,,2.1503997457320794,0.0,2,0.0,-13.488015011219236,delay_only,16777216.0,167772160.0,0.0,0.0,3,,0,13488.015011219237,0.0484375,4.2940402090549465,13395.393559509817,6697.696779754909,25165824.0,251658240.0,10,2
134217728.0,67108864.0,7428.459638278433,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.0,4,0.6,0.0,3.0,0.0,178.78939723595977,,128629.45873655635,15.035708673792827,15.035708673792827,7428.459638278434,20132659.2,201326592.0,9,0.0,7428.459638278433,1.0,26075.077954113898,134217728.0,67108864.0,False,0.17129607725475254,1.5776951759005986,0.25847918844157725,0.1,8,2.5,3.5,0.1,2,8,4234.554486658596,0.0,0.42995524067490704,,,9.864604726317339e-05,20,-1.0000010671278567,,,5.043825316817959,0.0,2,0.0,-15.035708673792827,delay_only,13421772.8,134217728.0,0.0,0.0,1,,0,15035.708673792828,0.03125,4.295636284351349,14856.919276556868,7428.459638278434,20132659.2,201326592.0,10,2
136314880.0,67239936.0,12951.122064791825,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2791666666666667,0.0,0.0,4,0.6,0.0,3.0,0.0,172.83382453024387,,128629.45873655635,26.075077954113898,26.075077954113898,12951.122064791827,20355481.6,203554816.0,9,0.0,12951.122064791825,1.0,26075.077954113898,136314880.0,67239936.0,False,0.14827024570739258,1.3656194300016264,0.22301390844363222,0.1,8,2.5,3.5,0.1,2,8,5200.665362684443,0.0,0.5984390127228688,,,9.309418237535283e-05,20,-1.0000009503907097,,,12.839275411301012,0.0,2,0.0,-26.075077954113898,delay_only,13631488.0,136314880.0,0.0,0.0,2,,0,26075.077954113898,0.034375,4.360044473409653,25902.244129583654,12951.122064791827,20355481.6,203554816.0,10,2
153092096.0,75628544.0,7924.429570650591,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2783333333333333,0.0,0.0,4,0.0,0.0,0.0,0.0,150.3710886463523,,128629.45873655635,15.999230229947534,15.999230229947534,7924.429570650591,22872064.0,228720640.0,9,0.0,7924.429570650591,1.0,26075.077954113898,153092096.0,75628544.0,False,0.05392078404264016,0.24831438707826892,-1.5761631184578408e-16,0.1,10,2.3,3.3,0.1,1,4,4959.940542052461,0.0,0.37409494300732954,,,0.0001134729536715895,8,-1.0000014120229346,,,5.93337184096676,0.0,1,0.0,-15.999230229947534,delay_only,15309209.6,153092096.0,0.0,0.0,3,,0,15999.230229947534,0.03125,4.352177631855011,15848.859141301182,7924.429570650591,22872064.0,228720640.0,10,1
146800640.0,90177536.0,8202.198155938602,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27749999999999997,0.0,0.0,4,0.8,0.0,4.0,0.0,232.5204717926681,,157691.92940770343,16.63691678366987,16.63691678366987,8202.198155938602,23697817.6,236978176.0,10,0.0,8202.198155938602,1.0,29062.470671147068,146800640.0,90177536.0,False,0.21634463059670783,1.992607685445132,0.17179762712432628,0.1,9,2.1,3.1,0.1,2,8,5280.59117102658,0.0,0.35619804951879924,,,9.890331421047449e-05,20,-1.0000010727012096,,,5.23997943568396,0.0,2,0.0,-16.63691678366987,delay_only,14680064.0,146800640.0,0.0,0.0,1,0.009375,0,16636.916783669873,0.0484375,4.309723216295242,16404.396311877204,8202.198155938602,23697817.6,236978176.0,10,2
153092096.0,92405760.0,8589.43684408864,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.0,0.0,4,0.6,0.0,3.0,0.0,176.42416106536984,,157691.92940770343,17.355297849242653,17.355297849242653,8589.436844088641,24549785.6,245497856.0,10,0.0,8589.43684408864,1.0,29062.470671147068,153092096.0,92405760.0,False,0.15650576690056814,1.4414713833313966,0.1950806681768331,0.1,8,2.1,3.1,0.1,2,8,6082.034804400078,0.0,0.29191693066748464,,,9.129367026616819e-05,16,-1.000000913983674,,,4.531452231225954,0.0,2,0.0,-17.355297849242653,delay_only,15309209.6,153092096.0,0.0,0.0,2,0.009375,0,17355.297849242652,0.0421875,4.358245521783829,17178.873688177282,8589.436844088641,24549785.6,245497856.0,10,2
