activation_l1_bytes_total,activation_l2_bytes_total,actual_bandwidth_tx_delay_ms,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,baseline_exploration_epsilon,channel_bandwidth_spearman,channel_permutation_delta_spearman,client_local_steps,cluster_load_cv,cluster_physics_prior_std,cluster_size_std,cluster_size_violation,compute_delay_ms,cpsl_proxy_delay,cumulative_global_delay_ms,delay,delay_normalized,downlink_delay_ms,downlink_payload_bytes_per_client_mean,downlink_payload_bytes_total,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,feature_compression_mean,global_round_delay_ms,gradient_l1_bytes_total,gradient_l2_bytes_total,is_warmup,kl_normalized,kl_sum,label_kl_weighted_to_station,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,optimizer_steps,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,paper_local_frequency_mean,pcsfl_cluster_q_loss,pcsfl_clustering_factor,pcsfl_execution_group_count,pcsfl_learning_reward,pcsfl_learning_reward_mean,pcsfl_split_q_loss,pcsfl_waiting_factor,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,reward_objective_mode,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,split_physics_prior_std,split_predicted_delay_min_seconds,station_id,test_accuracy,top_worker_count,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,uplink_delay_ms,uplink_payload_bytes_per_client_mean,uplink_payload_bytes_total,vehicle_count,virtual_cluster_count
138412032.0,69206016.0,7766.889780246851,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29166666666666663,0.0,0.0,4,0.6,0.0,3.0,0.0,126.14449951797724,,0.0,15.659924060011681,15.659924060011681,7766.889780246852,20761804.8,207618048.0,4,0.0,7766.889780246851,1.0,17699.790573493112,138412032.0,69206016.0,True,0.16043236164130967,1.4776366573964377,0.22044173391840832,0.1,8,2.4,3.4,0.1,2,8,4901.590083894907,0.0,0.3689121099206428,,,9.045240221894346e-05,16,-1.0000008972166339,,,5.5326677120331995,0.0,2,0.0,-15.659924060011681,delay_only,13841203.2,138412032.0,0.0,0.0,2,,0,15659.924060011681,0.0515625,4.460641753673554,15533.779560493704,7766.889780246852,20761804.8,207618048.0,10,2
127926272.0,63045632.0,5193.041278468356,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29083333333333333,0.0,0.0,4,0.0,0.0,0.0,0.0,185.48139557242393,,0.0,10.571563952509136,10.571563952509136,5193.041278468356,19097190.4,190971904.0,4,0.0,5193.041278468356,1.0,17699.790573493112,127926272.0,63045632.0,True,0.06589216915936784,0.3034446529028048,-2.1261969634577868e-16,0.1,10,2.6,3.6,0.1,1,4,3951.570555673934,0.0,0.23906428934849205,,,9.734430204844102e-05,12,-0.9314212498051883,,,2.4939502826628877,0.0,1,0.0,-10.571563952509136,delay_only,12792627.2,127926272.0,0.0,0.0,3,,0,10571.563952509136,0.0140625,4.455659306049347,10386.082556936712,5193.041278468356,19097190.4,190971904.0,10,1
155189248.0,77594624.0,9069.921666168395,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,4,0.0,0.0,0.0,0.0,149.5879660360515,,0.0,18.28943129837284,18.28943129837284,9069.921666168395,23278387.2,232783872.0,5,0.0,9069.921666168395,1.0,23357.227961554978,155189248.0,77594624.0,True,0.07473601283242348,0.34417205811550006,1.9999557565577565e-12,0.1,10,2.2,3.2,0.1,1,4,5259.789833221853,0.0,0.42008431529884854,,,8.183282625395805e-05,8,-1.000000734365441,,,7.625513787685861,0.0,1,0.0,-18.28943129837284,delay_only,15518924.8,155189248.0,0.0,0.0,1,,0,18289.43129837284,0.028125,4.423954701423645,18139.84333233679,9069.921666168395,23278387.2,232783872.0,10,1
153092096.0,92405760.0,11597.211173979493,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2891666666666667,0.0,0.0,4,0.6,0.0,3.0,0.0,162.80561359599233,,0.0,23.35722796155498,23.35722796155498,11597.211173979493,24549785.6,245497856.0,5,0.0,11597.211173979493,1.0,23357.227961554978,153092096.0,92405760.0,True,0.14966617392428225,1.3784764040140258,0.23617617846753935,0.1,8,2.1,3.1,0.1,2,8,5794.963257639925,0.0,0.5003140694167916,,,0.00010133690739166923,20,-1.0000011261399504,,,10.842995340745807,0.0,2,0.0,-23.35722796155498,delay_only,15309209.6,153092096.0,0.0,0.0,2,,0,23357.227961554978,0.0421875,4.397116452455521,23194.422347958985,11597.211173979493,24549785.6,245497856.0,10,2
125829120.0,61079552.0,6337.656276200656,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.28833333333333333,0.0,0.0,4,0.6,0.0,3.0,0.0,158.79536187276244,,0.0,12.722007978973426,12.722007978973426,6337.656276200656,18690867.2,186908672.0,5,0.0,6337.656276200656,1.0,23357.227961554978,125829120.0,61079552.0,True,0.16177828791050808,1.490033096451339,0.21758509242491542,0.1,8,2.8,3.8,0.1,2,8,3705.8464117285607,0.0,0.41526547824234983,,,0.00010181183824897744,16,-1.0000011367203347,,,4.194328200434135,0.0,2,0.0,-12.722007978973426,delay_only,12582912.0,125829120.0,0.0,0.0,3,,0,12722.007978973426,0.0375,4.340617144107819,12675.312552401312,6337.656276200656,18690867.2,186908672.0,10,2
125829120.0,77856768.0,6961.577895172483,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2875,0.0,0.0,4,0.4,0.0,2.0,0.0,154.51828762888908,,19502.05049122956,14.077674077973855,14.077674077973855,6961.577895172483,20368588.8,203685888.0,6,0.0,6961.577895172483,1.0,19502.05049122956,125829120.0,77856768.0,False,0.14911332855615198,1.3733845100004758,0.26439546180225515,0.1,7,2.6,3.6,0.1,2,8,4004.2005255626264,0.0,0.4248142323683047,,,9.536771904095076e-05,24,-1.0000009973782256,,,5.6261351415814325,0.0,2,0.0,-14.077674077973855,delay_only,12582912.0,125829120.0,0.0,0.0,1,,0,14077.674077973856,0.0578125,4.2273865163326265,13923.155790344967,6961.577895172483,20368588.8,203685888.0,10,2
159383552.0,79691776.0,6241.6873824622535,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2866666666666667,0.0,0.0,4,0.8,0.0,4.0,0.0,139.15181439369917,,19502.05049122956,12.527985462700588,12.527985462700588,6241.687382462254,23907532.8,239075328.0,6,0.0,6241.6873824622535,1.0,19502.05049122956,159383552.0,79691776.0,False,0.20998731228930423,1.9340546199809494,0.14596932559484027,0.1,9,2.1,3.1,0.1,2,8,5159.585214613958,0.0,0.1733669281304862,,,9.230082287103869e-05,12,-0.507894721277407,,,1.5150766490274674,0.0,2,0.0,-12.527985462700588,delay_only,15938355.2,159383552.0,0.0,0.0,2,,0,12527.985462700588,0.0296875,4.465751791000367,12483.374764924509,6241.687382462254,23907532.8,239075328.0,10,2
159383552.0,96468992.0,9725.164479898718,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.28583333333333333,0.0,0.0,4,0.4,0.0,2.0,0.0,153.0179576948285,,19502.05049122956,19.502050491229557,19.502050491229557,9725.164479898718,25585254.4,255852544.0,6,0.0,9725.164479898718,1.0,19502.05049122956,159383552.0,96468992.0,False,0.13996168807227477,1.2890947861820097,0.2888688446517654,0.1,7,1.9,2.9,0.1,2,8,5917.3753692771525,0.0,0.3915398159580763,,,9.699271322460845e-05,16,-1.0000010316569377,,,3.2195971057316988,0.0,2,0.0,-19.502050491229557,delay_only,15938355.2,159383552.0,0.0,0.0,3,,0,19502.05049122956,0.03125,4.367372196912766,19450.328959797436,9725.164479898718,25585254.4,255852544.0,10,2
146800640.0,90177536.0,9611.137398626233,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,4,0.0,0.0,0.0,0.0,212.9232012666762,,84957.50897199295,19.435197998519143,19.435197998519143,9611.137398626233,23697817.6,236978176.0,7,0.0,9611.137398626233,1.0,65455.458480763395,146800640.0,90177536.0,False,0.07473601283242348,0.34417205811550006,1.9999557565577565e-12,0.1,10,2.1,3.1,0.1,1,4,5220.660546302676,0.0,0.45681137104034214,,,8.545100718038157e-05,16,-1.0000008007399415,,,8.769196153234082,0.0,1,0.0,-19.435197998519143,delay_only,14680064.0,146800640.0,0.0,0.0,1,,0,19435.197998519143,0.0234375,4.347274047136307,19222.274797252467,9611.137398626233,23697817.6,236978176.0,10,1
159383552.0,88080384.0,7887.793748470209,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2841666666666667,0.0,0.0,4,0.6,0.0,3.0,0.0,149.21656344085932,,84957.50897199295,15.924804060381279,15.924804060381279,7887.79374847021,24746393.6,247463936.0,7,0.0,7887.793748470209,1.0,65455.458480763395,159383552.0,88080384.0,False,0.1537839276562616,1.416402317453531,0.21277944807034524,0.1,8,2.0,3.0,0.1,2,8,5496.645115120205,0.0,0.303145430725005,,,0.00010240002302452922,16,-1.0000011498923325,,,3.5865136168911405,0.0,2,0.0,-15.924804060381279,delay_only,15938355.2,159383552.0,0.0,0.0,2,,0,15924.804060381279,0.0390625,4.392898118495941,15775.58749694042,7887.79374847021,24746393.6,247463936.0,10,2
167772160.0,92274688.0,32654.17762118912,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,4,0.8,0.0,4.0,0.0,147.1032383851707,,84957.50897199295,65.4554584807634,65.4554584807634,32654.177621189112,26004684.8,260046848.0,7,0.0,32654.17762118912,1.0,65455.458480763395,167772160.0,92274688.0,False,0.186423300815413,1.717022053777259,0.1565330119723388,0.1,9,1.9,2.9,0.1,2,8,9719.010869588334,0.0,0.7023654681390072,,,9.742935071699321e-05,12,-1.0000010409663767,,,40.31243708520897,0.0,2,0.0,-65.4554584807634,delay_only,16777216.0,167772160.0,0.0,0.0,3,,0,65455.458480763395,0.0359375,4.370743507146836,65308.355242378224,32654.177621189112,26004684.8,260046848.0,10,2
132120576.0,65142784.0,10743.18930802507,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2825,0.0,0.0,4,0.8,0.0,4.0,0.0,220.03415459766984,,106663.92174264076,21.70641277064781,21.70641277064781,10743.18930802507,19726336.0,197263360.0,8,0.0,10743.18930802507,1.0,21706.41277064781,132120576.0,65142784.0,False,0.23568437247233914,2.1707332908258574,0.1927367101136907,0.1,9,2.6,3.6,0.1,2,8,5079.408855213334,0.0,0.5271973052342045,,,9.732167382026091e-05,20,-1.0000010386667402,,,10.195708023447517,0.0,2,0.0,-21.70641277064781,delay_only,13212057.6,132120576.0,0.0,0.0,1,,0,21706.41277064781,0.0328125,4.259687894582749,21486.37861605014,10743.18930802507,19726336.0,197263360.0,10,2
132120576.0,73531392.0,9346.03399793559,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2816666666666667,0.0,0.0,4,0.0,0.0,0.0,0.0,295.2287904918194,,106663.92174264076,18.987296786362997,18.987296786362997,9346.033997935589,20565196.8,205651968.0,8,0.0,9346.03399793559,1.0,21706.41277064781,132120576.0,73531392.0,False,0.050514811034773385,0.23262930172816065,1.0000889005818412e-12,0.1,10,2.5,3.5,0.1,1,4,4736.571617533178,0.0,0.49319983015475644,,,0.00010638750245561823,20,-1.000001241190044,,,9.23791471395082,0.0,1,0.0,-18.987296786362997,delay_only,13212057.6,132120576.0,0.0,0.0,2,,0,18987.296786362996,0.0328125,4.488794064521789,18692.067995871177,9346.033997935589,20565196.8,205651968.0,10,1
153092096.0,75628544.0,6918.534051269666,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2808333333333333,0.0,0.0,4,0.8,0.0,4.0,0.0,146.35219750925899,,106663.92174264076,13.983420300048591,13.983420300048591,6918.534051269666,22872064.0,228720640.0,8,0.0,6918.534051269666,1.0,21706.41277064781,153092096.0,75628544.0,False,0.2643251621879603,2.4345247126289236,0.21279138909986245,0.1,9,2.3,3.3,0.1,2,8,5341.877669123608,0.0,0.22788879413793087,,,0.00010197086157859303,12,-0.9932032200987679,,,2.842354096849955,0.0,2,0.0,-13.983420300048591,delay_only,15309209.6,153092096.0,0.0,0.0,3,,0,13983.42030004859,0.0703125,4.28017840385437,13837.068102539331,6918.534051269666,22872064.0,228720640.0,10,2
159383552.0,96468992.0,9368.11655548041,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.0,4,0.0,0.0,0.0,0.0,202.3996585048735,,132301.37291289825,18.938632769465695,18.938632769465695,9368.11655548041,25585254.4,255852544.0,9,0.0,9368.11655548041,1.0,25637.451170257482,159383552.0,96468992.0,False,0.07473601283242348,0.34417205811550006,1.9999557565577565e-12,0.1,10,1.9,2.9,0.1,1,4,5902.227260396845,0.0,0.36996650015589283,,,8.858047658577561e-05,12,-1.000000860464855,,,6.910247527919898,0.0,1,0.0,-18.938632769465695,delay_only,15938355.2,159383552.0,0.0,0.0,1,,0,18938.632769465694,0.03125,4.32405309677124,18736.23311096082,9368.11655548041,25585254.4,255852544.0,10,1
167772160.0,83886080.0,12768.639638211207,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2791666666666667,0.0,0.0,4,0.6,0.0,3.0,0.0,100.17189383506775,,132301.37291289825,25.63745117025748,25.63745117025748,12768.639638211207,25165824.0,251658240.0,9,0.0,12768.639638211207,1.0,25637.451170257482,167772160.0,83886080.0,False,0.15724646183592636,1.4482934357978448,0.26056696572238736,0.1,8,2.0,3.0,0.1,2,8,6728.005284304269,0.0,0.47308362715710467,,,9.139681787928566e-05,8,-1.0000009160501582,,,10.04895311243162,0.0,2,0.0,-25.63745117025748,delay_only,16777216.0,167772160.0,0.0,0.0,2,,0,25637.451170257482,0.04375,4.355412876605987,25537.279276422414,12768.639638211207,25165824.0,251658240.0,10,2
167772160.0,83886080.0,7936.414921642056,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.2783333333333333,0.0,0.0,4,0.4,0.0,2.0,0.0,93.52800855413079,,132301.37291289825,15.966357851838245,15.966357851838245,7936.414921642057,25165824.0,251658240.0,9,0.0,7936.414921642056,1.0,25637.451170257482,167772160.0,83886080.0,False,0.13367751725865862,1.2312154340329666,0.23289865527217074,0.1,7,2.0,3.0,0.1,2,8,5705.893321882721,0.0,0.2810490154284722,,,9.149085599347018e-05,8,-1.000000917936174,,,3.972346550251502,0.0,2,0.0,-15.966357851838245,delay_only,16777216.0,167772160.0,0.0,0.0,3,,0,15966.357851838246,0.05,4.234979712963105,15872.829843284115,7936.414921642057,25165824.0,251658240.0,10,2
167772160.0,83886080.0,7126.119197401848,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27749999999999997,0.0,0.0,4,0.6,0.0,3.0,0.0,96.63372719660401,,154168.2013862782,14.348872122000303,14.348872122000303,7126.119197401849,25165824.0,251658240.0,10,0.0,7126.119197401848,1.0,21866.828473379966,167772160.0,83886080.0,False,0.1880305951343649,1.7318257815327496,0.2637836517337768,0.1,8,2.0,3.0,0.1,2,8,4980.2257018856635,0.0,0.30113073274140134,,,8.84175424289424e-05,8,-1.0000008573023038,,,3.420699306235941,0.0,2,0.0,-14.348872122000303,delay_only,16777216.0,167772160.0,0.0,0.0,1,0.01171875,0,14348.872122000303,0.0421875,4.257166165113449,14252.238394803699,7126.119197401849,25165824.0,251658240.0,10,2
153092096.0,84017152.0,10859.878018080322,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.27666666666666667,0.0,0.0,4,0.8,0.0,4.0,0.0,147.07243721932173,,154168.2013862782,21.866828473379968,21.866828473379968,10859.878018080322,23710924.8,237109248.0,10,0.0,10859.878018080322,1.0,21866.828473379966,153092096.0,84017152.0,False,0.20751856787913212,1.9113166436718505,0.19442387146391918,0.1,9,2.2,3.2,0.1,2,8,6332.731863768677,0.0,0.4168689691334028,,,0.0004293998754292261,12,-1.000020219859663,,,7.117849549189043,0.0,2,0.0,-21.866828473379968,delay_only,15309209.6,153092096.0,0.0,0.0,2,0.01171875,0,21866.828473379966,0.0578125,4.316433775424957,21719.756036160645,10859.878018080322,23710924.8,237109248.0,10,2
