available_migs,bandwidth_allocation_sum,bandwidth_hz,bandwidth_unused,bandwidth_violation,cluster_size_violation,compute_delay_ms,delay,epoch,is_warmup,kl_sum,penalty,reward,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count
2,0.9998657703399658,100000000.0,0.0001342296600341797,0.0,0.0,191.78329996066168,13.210659908282219,41,False,1.2141246396074004,0.0,-7.212392273944809,2,,13210.65990828222,0.0609375,4.1472235202789305,13081.564808241206,10
2,0.9999570846557617,100000000.0,4.291534423828125e-05,0.0,0.0,194.9432999244891,43.82699408240641,41,False,1.2286256583890436,0.0,-22.527809870397725,3,,43826.99408240641,0.0609375,4.173804974555969,43632.05078248192,10
2,0.9996276497840881,100000000.0,0.00037235021591186523,0.0,0.0,231.54890001751482,4.511880497952504,42,False,1.3958780399997244,0.0,-2.953879268976114,1,,4511.880497952504,0.103125,3.933868044614792,4280.331597934989,10
2,0.9998716711997986,100000000.0,0.00012832880020141602,0.0,0.0,230.236999981571,13.651653570510266,42,False,1.447821003513741,0.0,-7.549737287012004,2,,13651.653570510267,0.078125,3.954919898509979,13421.416570528696,10
2,0.9999883770942688,100000000.0,1.1622905731201172e-05,0.0,0.0,269.05780006200075,116.0170005052485,42,False,1.5566952475570621,0.0,-58.78684787640278,3,,116017.0005052485,0.10625,3.954617941379547,115944.310105361,10
2,0.999988317489624,100000000.0,1.1682510375976562e-05,0.0,0.0,241.36089999228716,90.24292125170038,43,False,1.2059290726401506,0.0,-45.72442516217026,1,,90242.92125170038,0.0921875,3.9320009350776672,90019.78405164706,10
2,0.9997879266738892,100000000.0,0.00021207332611083984,0.0,0.0,194.32520004920661,5.4745281381749535,43,False,1.2286828123924027,0.0,-3.3516054752836784,2,,5474.528138174954,0.0859375,3.922155034542084,5280.202938125747,10
2,0.9999778270721436,100000000.0,2.2172927856445312e-05,0.0,0.0,192.50249996548519,80.70533040612025,43,False,1.269439320700458,0.0,-40.987384863410355,3,,80705.33040612025,0.0953125,3.9258705139160157,80576.45860620795,10
2,0.9998688697814941,100000000.0,0.00013113021850585938,0.0,0.0,229.20090006664395,14.075244842184574,44,False,1.5207685060989085,0.0,-7.7980066741417415,1,,14075.244842184575,0.075,3.9252700448036193,13846.04394211793,10
2,0.9998293519020081,100000000.0,0.00017064809799194336,0.0,0.0,267.4462000722997,9.18530612116834,44,False,1.488560538999893,0.0,-5.336933330084117,2,,9185.30612116834,0.0671875,3.9835738062858583,9111.184921212642,10
2,0.9999634027481079,100000000.0,3.6597251892089844e-05,0.0,0.0,162.2950000455603,31.862950480147187,44,False,1.196340643553396,0.0,-16.52964556185029,3,,31862.95048014719,0.096875,3.987502306699753,31700.65548010163,10
2,0.9999718070030212,100000000.0,2.8192996978759766e-05,0.0,0.0,230.96219991566613,91.70302835430022,45,False,1.3616874439106939,0.0,-46.532357899105456,1,,91703.02835430022,0.08125,3.8390036821365356,91472.06615438455,10
2,0.99992835521698,100000000.0,7.164478302001953e-05,0.0,0.0,191.02239998755977,68.67307733496774,45,False,1.2321072235340917,0.0,-34.952592279250915,2,,68673.07733496775,0.0734375,3.9585875988006594,68543.58683505918,10
2,0.9999083876609802,100000000.0,9.161233901977539e-05,0.0,0.0,231.95599991595373,72.63421853057622,45,False,1.3237736262146282,0.0,-36.978996078395426,3,,72634.21853057623,0.075,3.9467715859413146,72402.26253066027,10
2,0.9998913407325745,100000000.0,0.00010865926742553711,0.0,0.0,270.1664000051096,22.85584181447703,46,False,1.5070664786867494,0.0,-12.18145414658189,1,,22855.841814477033,0.0515625,3.983516442775726,22585.675414471923,10
2,0.9998906254768372,100000000.0,0.0001093745231628418,0.0,0.0,191.09850004315376,19.571798730489764,46,False,1.2813213053071664,0.0,-10.426560017898465,2,,19571.798730489765,0.0546875,4.058771646022796,19380.70023044661,10
2,0.9990248680114746,100000000.0,0.0009751319885253906,0.0,0.0,195.361299905926,2.9164695230730127,46,False,1.2557839039308505,0.0,-2.0861267135019315,3,,2916.4695230730126,0.059375,4.012915420532226,2721.1082231670866,10
2,0.9994481205940247,100000000.0,0.0005518794059753418,0.0,0.0,163.2672999985516,1.3674793126716254,47,False,1.2502584162489423,0.0,-1.3088688644602837,1,,1367.4793126716254,0.08125,3.8602445125579834,1204.9756126667348,10
2,0.9997701644897461,100000000.0,0.00022983551025390625,0.0,0.0,230.77460005879402,11.02176885366648,47,False,1.2152040688960142,0.0,-6.118486461281247,2,,11021.76885366648,0.0640625,3.9607177793979647,10790.994253607685,10
2,0.9991878271102905,100000000.0,0.0008121728897094727,0.0,0.0,191.5275999926962,2.3541279717774017,47,False,1.3230489909601106,0.0,-1.838588481368756,3,,2354.127971777402,0.0671875,3.9985085844993593,2162.6003717847057,10
2,0.9996997117996216,100000000.0,0.00030028820037841797,0.0,0.0,163.62989990739152,15.372370141931649,48,False,1.1607786050442606,0.0,-8.266574373487956,1,,15372.37014193165,0.0671875,3.907812774181366,15208.740242024258,10
2,0.999602735042572,100000000.0,0.0003972649574279785,0.0,0.0,231.76579998107627,14.280677966517738,48,False,1.3961331777199348,0.0,-7.838405572118837,2,,14280.677966517738,0.078125,3.876304250955582,14048.912166536662,10
2,0.9998143315315247,100000000.0,0.0001856684684753418,0.0,0.0,267.05499994568527,11.514493337556587,48,False,1.5733296913283201,0.0,-6.543911514442454,3,,11514.493337556587,0.09375,3.837421238422394,11247.438337610902,10
2,0.9953392148017883,100000000.0,0.00466078519821167,0.0,0.0,355.1733000203967,1.0654634379028451,49,False,1.605501503973118,0.0,-1.3354824709379816,1,,1065.463437902845,0.09375,3.7480737447738646,879.6269145084532,10
2,0.9925127625465393,100000000.0,0.007487237453460693,0.0,0.0,298.6894000787288,0.8805599212389147,49,False,2.406789638557018,0.0,-1.6436747798979665,2,,880.5599212389147,0.0796875,3.9419178485870363,581.870521160186,10
2,0.991641640663147,100000000.0,0.008358359336853027,0.0,0.0,340.3299999772571,0.9388592496352589,49,False,0.2725029520760624,0.0,-0.6056811008556606,3,,938.859249635259,0.0796875,3.899425685405731,598.5292496580018,10
2,0.9976418018341064,100000000.0,0.0023581981658935547,0.0,0.0,195.25339995743707,1.5058682883263768,50,False,1.2518461143736315,0.0,-1.3788572013500042,1,0.06015625,1505.8682883263768,0.084375,3.7717478275299072,1310.6148883689398,10
2,0.995008647441864,100000000.0,0.004991352558135986,0.0,0.0,192.1176000032574,2.11440817846838,50,False,1.1785153752347952,0.0,-1.6464617768515877,2,0.06015625,2114.4081784683804,0.0859375,3.9197521567344666,1922.2905784651227,10
2,0.9869784712791443,100000000.0,0.013021528720855713,0.0,0.0,297.99649998312816,2.026667097406376,50,False,2.098076853782849,0.0,-2.062371975594613,3,0.06015625,2026.6670974063761,0.0796875,3.8994489312171936,1728.6705974232477,10
2,0.9917354583740234,100000000.0,0.008264541625976562,0.0,0.0,229.39940000651404,0.47554980656998186,51,False,1.197569062844234,0.0,-0.8365594347071079,1,,475.54980656998185,0.071875,3.9704662680625917,377.73510658582626,10
2,0.9992856383323669,100000000.0,0.0007143616676330566,0.0,0.0,266.3631000323221,4.707380255753196,51,False,1.4632751416708492,0.0,-3.085327698712023,2,,4707.380255753196,0.075,3.9945007085800173,4441.017155720874,10
2,0.9987823367118835,100000000.0,0.001217663288116455,0.0,0.0,296.0951999411918,1.38132239354358,51,False,1.9804091543472744,0.0,-1.6808657739454271,3,,1381.3223935435801,0.08125,3.980634814500809,1085.2271936023883,10
2,0.9923070073127747,100000000.0,0.007692992687225342,0.0,0.0,268.3347000274807,0.9713874897414725,52,False,1.7852135038065933,0.0,-1.3783004967740329,1,,971.3874897414725,0.0671875,3.852343201637268,703.0527897139917,10
2,0.9954864978790283,100000000.0,0.00451350212097168,0.0,0.0,266.19679998839274,1.606627110372178,52,False,1.405139381326032,0.0,-1.505883245849105,2,,1606.627110372178,0.0984375,3.8528456687927246,1340.4303103837854,10
2,0.9900604486465454,100000000.0,0.00993955135345459,0.0,0.0,229.23959995387122,0.5577967417109779,52,False,1.3237736262146282,0.0,-0.9407851839628031,3,,557.7967417109779,0.103125,3.8604126572608948,328.5571417571067,10
2,0.9993993043899536,100000000.0,0.0006006956100463867,0.0,0.0,226.68529994552955,15.662673345629466,53,False,1.3969215379758664,0.0,-8.529797441802666,1,,15662.673345629466,0.096875,3.810026395320892,15566.75194562633,10
2,0.9989104866981506,100000000.0,0.0010895133018493652,0.0,0.0,191.16390001727268,3.926227134387817,53,False,1.1735111277210786,0.0,-2.5498691310544475,2,,3926.227134387817,0.0796875,3.8731610417366027,3735.0632343705443,10
2,0.9927600026130676,100000000.0,0.007239997386932373,0.0,0.0,188.93080000998452,1.784086441512019,53,False,1.2594322737403316,0.0,-1.5217593576261752,3,,1784.086441512019,0.1078125,3.8685656070709227,1595.1556415020345,10
2,0.9997267127037048,100000000.0,0.000273287296295166,0.0,0.0,293.1061001145281,8.344988605660419,54,False,2.5359445163855145,0.0,-5.4404665610229666,1,,8344.98860566042,0.1140625,3.7404866814613342,8051.88250554589,10
2,0.9911329746246338,100000000.0,0.008867025375366211,0.0,0.0,332.1232999442145,1.1255623401653878,54,False,0.2580888585322012,0.0,-0.6918255993487945,2,,1125.562340165388,0.103125,3.8094695806503296,793.4390402211734,10
2,0.9994246959686279,100000000.0,0.0005753040313720703,0.0,0.0,227.33520006295294,4.566582611233897,54,False,1.3434258309428895,0.0,-2.955004221088393,3,,4566.582611233896,0.0984375,3.784467566013336,4471.271211218989,10
2,0.9939873218536377,100000000.0,0.006012678146362305,0.0,0.0,376.4119000406936,1.3403863438177375,55,False,1.710448317819836,0.0,-1.5254173308187866,1,,1340.3863438177375,0.0859375,3.878681719303131,963.9744437770438,10
2,0.9830682277679443,100000000.0,0.016931772232055664,0.0,0.0,294.91299990331754,1.158310268134159,55,False,2.0378732756436566,0.0,-1.5980917718889078,2,,1158.310268134159,0.0734375,3.9466700911521913,863.3972682308415,10
2,0.9918593764305115,100000000.0,0.008140623569488525,0.0,0.0,297.45839996030554,1.3720333122654012,55,False,2.0687174116630693,0.0,-1.7203753619642352,3,,1372.033312265401,0.096875,3.7708212196826936,1074.5749123050955,10
2,0.9983260631561279,100000000.0,0.0016739368438720703,0.0,0.0,268.74540001153946,1.3031571617274416,56,False,1.6497679545552233,0.0,-1.4764625581413324,1,,1303.1571617274415,0.1046875,3.6968503832817077,1034.411761715902,10
2,0.9874445199966431,100000000.0,0.012555480003356934,0.0,0.0,228.79990004003048,0.9691243665015067,56,False,1.247196388348478,0.0,-1.1081603774249924,2,,969.1243665015066,0.096875,3.852552539110184,740.3244664614762,10
2,0.9952750205993652,100000000.0,0.004724979400634766,0.0,0.0,298.51039993809536,2.0279484070391076,56,False,2.1664700983165024,0.0,-2.0972092526778052,3,,2027.9484070391077,0.09375,3.888109451532364,1729.4380071010123,10
2,0.9905483722686768,100000000.0,0.009451627731323242,0.0,0.0,301.77679989719763,1.139829083249026,57,False,2.2425180617408436,0.0,-1.6911735724949348,1,,1139.829083249026,0.10625,3.776553899049759,838.0522833518286,10
2,0.9777944087982178,100000000.0,0.022205591201782227,0.0,0.0,266.47870003944263,0.42346282617089265,57,False,1.529967823099216,0.0,-0.9767153246350543,2,,423.46282617089264,0.0890625,3.789542555809021,156.98412613145,10
2,0.9916761517524719,100000000.0,0.008323848247528076,0.0,0.0,298.5808999510482,0.5815829706463147,57,False,2.0687174116630693,0.0,-1.325150191154692,3,,581.5829706463147,0.1046875,3.7904328227043154,283.00207069526647,10
2,0.9982082843780518,100000000.0,0.0017917156219482422,0.0,0.0,297.6177999516949,2.852042009254009,58,False,2.068074941047718,0.0,-2.4600584751508636,1,,2852.042009254009,0.103125,3.755485010147095,2799.726109326374,10
2,0.9971116185188293,100000000.0,0.0028883814811706543,0.0,0.0,265.92470007017255,2.2841299644730886,58,False,1.6705522654192442,0.0,-1.9773411149461664,2,,2284.1299644730884,0.078125,3.862651562690735,2018.205264402916,10
2,0.9917330145835876,100000000.0,0.008266985416412354,0.0,0.0,228.01379999145865,0.7807196611347915,58,False,1.3044700274426353,0.0,-1.0425948442887134,3,,780.7196611347915,0.1125,3.8076241254806518,687.4399611070128,10
2,0.994647204875946,100000000.0,0.005352795124053955,0.0,0.0,262.91119994129986,2.0968135424532104,59,False,1.6416346112386342,0.0,-1.8692240768459223,1,,2096.81354245321,0.10625,3.7279595494270326,1833.9023425119103,10
2,0.9847306609153748,100000000.0,0.015269339084625244,0.0,0.0,293.5429999488406,0.6276316900596638,59,False,1.9208550815557754,0.0,-1.2742433858077196,2,,627.6316900596638,0.0828125,3.814215326309204,334.0886901108232,10
2,0.9959186911582947,100000000.0,0.004081308841705322,0.0,0.0,333.269199996721,1.262347954902899,59,False,0.2725029520760624,0.0,-0.7674254534894808,3,,1262.3479549028991,0.1046875,3.838248133659363,929.0787549061781,10
2,0.9915854930877686,100000000.0,0.008414506912231445,0.0,0.0,262.18099996913224,2.6479859502285987,60,False,1.5070664786867494,0.0,-2.077526214457674,1,0.07890625,2647.9859502285985,0.1125,3.748270905017853,2385.8049502594663,10
2,0.9943878650665283,100000000.0,0.00561213493347168,0.0,0.0,293.3002000208944,0.9195240908846298,60,False,1.9986977456474904,0.0,-1.45911091826606,2,0.07890625,919.5240908846298,0.0890625,3.8991833508014677,626.2238908637354,10
2,0.9966995120048523,100000000.0,0.003300487995147705,0.0,0.0,332.78370002517477,1.380251659415688,60,False,0.2725029520760624,0.0,-0.8263773057458752,3,0.07890625,1380.251659415688,0.1234375,3.765676438808441,1047.4679593905132,10
2,0.9871541857719421,100000000.0,0.012845814228057861,0.0,0.0,359.68019999563694,0.6192137206921668,61,False,1.5223350323962554,0.0,-1.070774376544211,1,,619.2137206921668,0.09375,3.7828121185302734,259.53352069653,10
2,0.9750106334686279,100000000.0,0.02498936653137207,0.0,0.0,231.2476999941282,0.8438897514246319,61,False,1.3161674084580772,0.0,-1.0800285799413545,2,,843.8897514246319,0.084375,3.968555510044098,612.6420514305037,10
2,0.9987649917602539,100000000.0,0.0012350082397460938,0.0,0.0,270.20120003726333,4.169745742953905,61,False,1.500221799113425,0.0,-2.834983771033665,3,,4169.745742953905,0.0890625,3.9606364965438843,4098.790343006199,10
2,0.9884030818939209,100000000.0,0.011596918106079102,0.0,0.0,228.1742999330163,0.6576413821198575,62,False,1.3495214389722836,0.0,-1.0035814105460705,1,,657.6413821198574,0.1140625,3.753609722852707,561.6539821380346,10
2,0.9748898148536682,100000000.0,0.025110185146331787,0.0,0.0,297.5479000015184,0.6048614446718954,62,False,2.406789638557018,0.0,-1.5058255416144568,2,,604.8614446718954,0.1015625,3.826590383052826,307.3135446703769,10
2,0.9787172675132751,100000000.0,0.021282732486724854,0.0,0.0,228.66060014348477,0.6645631698359624,62,False,1.3334694038425363,0.0,-0.9990162868392494,3,,664.5631698359624,0.1203125,3.774655556678772,435.9025696924776,10
2,0.9849027395248413,100000000.0,0.015097260475158691,0.0,0.0,230.26460001710802,0.5562178727933708,63,False,1.3485123157443444,0.0,-0.9523650942688575,1,,556.2178727933708,0.090625,3.7515359222888947,458.0392727740611,10
2,0.9880563616752625,100000000.0,0.011943638324737549,0.0,0.0,191.5539000183344,0.6425045734365071,63,False,1.1951383683805545,0.0,-0.9188214709085308,2,,642.5045734365071,0.1109375,3.715975797176361,493.289222361962,10
2,0.9945763349533081,100000000.0,0.0054236650466918945,0.0,0.0,190.9988999250345,0.4518840220332962,63,False,1.2740102621719336,0.0,-0.8629471421026149,3,,451.8840220332962,0.1203125,3.7436382174491882,325.2548220259954,10
2,0.9881887435913086,100000000.0,0.011811256408691406,0.0,0.0,269.8835999472067,1.0021916465929843,64,False,1.710187315534073,0.0,-1.3561894810635287,1,,1002.1916465929843,0.1125,3.7413450598716738,732.3080466457776,10
2,0.995764434337616,100000000.0,0.004235565662384033,0.0,0.0,191.54400000115857,5.451505929443338,64,False,1.1932376195052143,0.0,-3.3223717744742762,2,,5451.505929443339,0.10625,3.7570614218711853,5259.96192944218,10
2,0.9891005158424377,100000000.0,0.010899484157562256,0.0,0.0,296.94789997301996,1.1812263989261451,64,False,1.9804091543472744,0.0,-1.5808177766367097,3,,1181.226398926145,0.1171875,3.837193614244461,884.2784989531251,10
2,0.9920592904090881,100000000.0,0.007940709590911865,0.0,0.0,336.581599956844,0.5893291147450466,65,False,0.3193326949041095,0.0,-0.45433090482457805,1,,589.3291147450466,0.090625,3.729488253593445,252.74751478820252,10
2,0.9896619319915771,100000000.0,0.010338068008422852,0.0,0.0,263.94179998897016,0.5836887206137327,65,False,1.4503785179184385,0.0,-1.0170336192660856,2,,583.6887206137327,0.1109375,3.79867684841156,319.74692062476254,10
2,0.985867440700531,100000000.0,0.014132559299468994,0.0,0.0,263.2521000923589,1.3126118102566726,65,False,1.5311526072830866,0.0,-1.4218822087698797,3,,1312.6118102566727,0.1171875,3.817528784275055,1049.3597101643138,10
2,0.9870122075080872,100000000.0,0.012987792491912842,0.0,0.0,341.34059998905286,0.8382311555705748,66,False,0.3193326949041095,0.0,-0.5787819252373422,1,,838.2311555705749,0.09375,3.845981240272522,496.89055558152194,10
2,0.9901641607284546,100000000.0,0.00983583927154541,0.0,0.0,162.01350005576387,0.5294178098555429,66,False,1.1842455413648485,0.0,-0.8568316756101957,2,,529.4178098555428,0.10625,3.7490527629852295,370.18720986077165,10
2,0.9936055541038513,100000000.0,0.006394445896148682,0.0,0.0,333.4397000144236,1.320348001570525,66,False,0.2725029520760624,0.0,-0.7964254768232937,3,,1320.348001570525,0.096875,3.855371415615082,986.9083015561013,10
2,0.9790857434272766,100000000.0,0.02091425657272339,0.0,0.0,234.2191999196075,0.6756675520203898,67,False,1.198681002764466,0.0,-0.9371742773924279,1,,675.6675520203897,0.0828125,3.7469338178634644,441.44835210078224,10
2,0.9913506507873535,100000000.0,0.008649349212646484,0.0,0.0,262.8264000522904,0.8025259761312901,67,False,1.51318165272734,0.0,-1.1578538144293151,2,,802.52597613129,0.11875,3.7600580215454102,539.6995760789996,10
2,0.9861413240432739,100000000.0,0.013858675956726074,0.0,0.0,343.9704999909736,1.278275931033281,67,False,0.2725029520760624,0.0,-0.7753894415546717,3,,1278.275931033281,0.1171875,3.727414608001709,934.3054310423073,10
2,0.9756249785423279,100000000.0,0.02437502145767212,0.0,0.0,229.03909994056448,1.139248659380703,68,False,1.5577003120395307,0.0,-1.348474485710117,1,,1139.248659380703,0.1046875,3.7681505560874937,910.2095594401385,10
2,0.9883738160133362,100000000.0,0.011626183986663818,0.0,0.0,228.40500011807308,0.7186127721806346,68,False,1.243078674409398,0.0,-0.9808457232950163,2,,718.6127721806346,0.1015625,3.784200555086136,490.20777206256156,10
2,0.9959002733230591,100000000.0,0.004099726676940918,0.0,0.0,265.8329999540001,0.7082213739323235,68,False,1.6315311000479549,0.0,-1.1698762369901392,3,,708.2213739323236,0.1359375,3.7000839948654174,442.3883739783234,10
2,0.9836950302124023,100000000.0,0.016304969787597656,0.0,0.0,195.38950006244704,0.9250959421946497,69,False,1.3330004094438341,0.0,-1.1290481758192419,1,,925.0959421946498,0.1125,3.68826140165329,800.8077422013337,10
2,0.986772358417511,100000000.0,0.013227641582489014,0.0,0.0,193.98219999857247,0.8559667457826133,69,False,1.1648823189672828,0.0,-1.0104245323749481,2,,855.9667457826133,0.090625,3.843239688873291,733.1941458047065,10
2,0.9780902862548828,100000000.0,0.021909713745117188,0.0,0.0,268.8011999707669,0.5963307661991251,69,False,1.5925453500122129,0.0,-1.094438058105669,3,,596.330766199125,0.1171875,3.761248159408569,327.5295662283581,10
2,0.9898508787155151,100000000.0,0.010149121284484863,0.0,0.0,164.9041999480687,2.0192041169962547,70,False,1.3098461791445668,0.0,-1.6645251480704109,1,0.09921875,2019.2041169962547,0.109375,3.72573721408844,1854.2999170481862,10
2,0.9879528880119324,100000000.0,0.012047111988067627,0.0,0.0,231.62409994984046,1.0092123559602066,70,False,1.3393948407752578,0.0,-1.1743035983677323,2,0.09921875,1009.2123559602067,0.1203125,3.7733155488967896,918.0068558939263,10
2,0.9912275671958923,100000000.0,0.008772432804107666,0.0,0.0,265.74130001245067,1.9321150223888204,70,False,1.460213885921701,0.0,-1.6961644541552607,3,0.09921875,1932.1150223888203,0.1375,3.662109744548798,1666.3737223763696,10
2,0.9929145574569702,100000000.0,0.007085442543029785,0.0,0.0,228.00399997504428,1.1475333003959765,71,False,1.3601510955487657,0.0,-1.253842197972371,1,,1147.5333003959765,0.0953125,3.83876650929451,919.5293004209321,10
2,0.9825968146324158,100000000.0,0.01740318536758423,0.0,0.0,226.25409997999668,0.5269694435661556,71,False,1.2146673482683799,0.0,-0.8708183959172677,2,,526.9694435661556,0.0890625,3.903959310054779,300.71534358615895,10
2,0.9683658480644226,100000000.0,0.03163415193557739,0.0,0.0,224.89010001299903,0.5869876861765182,71,False,1.3205658888605196,0.0,-0.9537767875185189,3,,586.9876861765182,0.1046875,3.8797782957553864,362.0975861635191,10
2,0.9850716590881348,100000000.0,0.014928340911865234,0.0,0.0,189.4017001031898,0.9336540892712576,72,False,1.267520523640869,0.0,-1.1005873064560634,1,,933.6540892712576,0.11875,3.7022363901138307,744.2523891680678,10
2,0.9925571084022522,100000000.0,0.007442891597747803,0.0,0.0,225.51649995148182,1.3367690645883317,72,False,1.3445307983619015,0.0,-1.3406499314751166,2,,1336.7690645883317,0.10625,3.792227530479431,1111.25256463685,10
2,0.9731019139289856,100000000.0,0.026898086071014404,0.0,0.0,188.68690001545474,0.3932496650189289,72,False,1.2149584332889591,0.0,-0.804104049153944,3,,393.2496650189289,0.1078125,3.7615395307540895,204.56276500347414,10
2,0.9931907057762146,100000000.0,0.0068092942237854,0.0,0.0,218.49520003888756,1.5305012510968325,73,False,1.3024959981924669,0.0,-1.4164986246446496,1,,1530.5012510968324,0.0921875,3.6552749276161194,1312.4585511274588,10
2,0.9847937226295471,100000000.0,0.01520627737045288,0.0,0.0,230.9483999852091,0.7714572799653974,73,False,1.305660925216095,0.0,-1.0385591025907461,2,,771.4572799653973,0.125,3.688508814573288,540.5088799801882,10
2,0.9688274264335632,100000000.0,0.031172573566436768,0.0,0.0,190.9194000181742,0.7869182468805267,73,False,1.2260976250493685,0.0,-1.0065079359649476,3,,786.9182468805267,0.1078125,3.733636462688446,595.9988468623525,10
2,0.9895175099372864,100000000.0,0.010482490062713623,0.0,0.0,269.29070003097877,0.9414373221814617,74,False,1.6416346112386342,0.0,-1.291535966710048,1,,941.4373221814617,0.121875,3.67024964094162,871.5721222113802,10
2,0.9860197901725769,100000000.0,0.013980209827423096,0.0,0.0,164.52340001706034,0.7746754065001092,74,False,1.1540896729396954,0.0,-0.9643825397199024,2,,774.6754065001093,0.1109375,3.697763592004776,610.1520064830489,10
2,0.981240451335907,100000000.0,0.018759548664093018,0.0,0.0,195.67950000055134,0.5793984906929259,74,False,1.242874821397127,0.0,-0.9111366560450265,3,,579.398490692926,0.11875,3.680164408683777,383.7189906923746,10
2,0.9889301061630249,100000000.0,0.011069893836975098,0.0,0.0,267.27790001314133,1.1144705606085843,75,False,1.5102380813723104,0.0,-1.3123543209904474,1,,1114.4705606085843,0.109375,3.6377787470817564,847.1926605954429,10
2,0.9979716539382935,100000000.0,0.002028346061706543,0.0,0.0,195.22170000709593,15.962415637605377,75,False,1.2158857749691636,0.0,-8.58915070628727,2,,15962.415637605376,0.13125,3.7045561194419863,15837.487837631274,10
2,0.987103283405304,100000000.0,0.012896716594696045,0.0,0.0,265.7713000080548,0.6177739972606316,75,False,1.5000942326121907,0.0,-1.058934114936411,3,,617.7739972606316,0.1140625,3.7435023307800295,352.0026972525768,10
2,0.9947860836982727,100000000.0,0.005213916301727295,0.0,0.0,191.92200002726167,0.869665163506511,76,False,1.277618246785938,0.0,-1.0736417051462246,1,,869.665163506511,0.11875,3.687290978431702,740.8867634904938,10
2,0.9740068912506104,100000000.0,0.02599310874938965,0.0,0.0,161.46550001576543,0.5241380104513835,76,False,1.1403263856242547,0.0,-0.8322321980378191,2,,524.1380104513835,0.1125,3.727402925491333,364.75161043442756,10
2,0.9879418611526489,100000000.0,0.012058138847351074,0.0,0.0,230.54789996240288,1.7341558291747414,76,False,1.3507636123426239,0.0,-1.5424597207586825,3,,1734.1558291747415,0.1203125,3.6973491311073303,1503.6079292123386,10
2,0.9853258728981018,100000000.0,0.014674127101898193,0.0,0.0,193.1628999300301,0.4199299055122303,77,False,1.3310758975269612,0.0,-0.8755029015195958,1,,419.92990551223033,0.103125,3.65878005027771,226.76700558220017,10
2,0.9878880977630615,100000000.0,0.012111902236938477,0.0,0.0,229.94140000082552,1.282776106849201,77,False,1.2170179135715657,0.0,-1.2498970102103835,2,,1282.776106849201,0.125,3.698685145378113,1052.8347068483754,10
2,0.9724220037460327,100000000.0,0.027577996253967285,0.0,0.0,227.46720007853583,0.3975335073851475,77,False,1.2623618147950177,0.0,-0.8299476610900827,3,,397.53350738514746,0.096875,3.722686743736267,170.0663073066117,10
2,0.9937242865562439,100000000.0,0.0062757134437561035,0.0,0.0,226.3930999324657,1.9757043575871613,78,False,1.369720324570249,0.0,-1.672712341078705,1,,1975.7043575871614,0.121875,3.6991001188755037,1749.3112576546957,10
2,0.9938972592353821,100000000.0,0.00610274076461792,0.0,0.0,226.0785000398755,1.6635454639596687,78,False,1.3313726895104834,0.0,-1.4974590767350762,2,,1663.5454639596687,0.121875,3.642222797870636,1568.3074639797965,10
2,0.9970370531082153,100000000.0,0.002962946891784668,0.0,0.0,190.40400005178526,2.7761202889802954,78,False,1.186388058507084,0.0,-1.9812541737436897,3,,2776.1202889802953,0.13125,3.7217432975769045,2651.2647889164364,10
2,0.9983367919921875,100000000.0,0.0016632080078125,0.0,0.0,220.5800000228919,4.473303879436582,79,False,1.3541040966266702,0.0,-2.9137039880316262,1,,4473.303879436582,0.1078125,3.658738911151886,4252.72387941369,10
2,0.9996454119682312,100000000.0,0.00035458803176879883,0.0,0.0,336.68729988858104,2.4222781563300675,79,False,0.2580888585322012,0.0,-1.3401835074311343,2,,2422.2781563300673,0.1265625,3.5926368832588196,2085.5908564414863,10
2,0.998420000076294,100000000.0,0.0015799999237060547,0.0,0.0,194.50040004448965,1.7480340829930412,79,False,1.193455430978643,0.0,-1.470744756985842,3,,1748.0340829930412,0.1328125,3.7633682012557985,1553.5336829485516,10
2,0.9836165904998779,100000000.0,0.01638340950012207,0.0,0.0,195.15509996563196,0.5750003790684889,80,False,1.2696319095837927,0.0,-0.9223161443261407,1,0.1046875,575.0003790684889,0.1359375,3.6465170979499817,379.8452791028569,10
2,0.9971699118614197,100000000.0,0.0028300881385803223,0.0,0.0,269.2500000121072,3.607630215372971,80,False,1.4406862271748928,0.0,-2.524158221273932,2,0.1046875,3607.6302153729707,0.1078125,3.677239727973938,3338.3802153608635,10
2,0.9991996884346008,100000000.0,0.0008003115653991699,0.0,0.0,268.8555999775417,2.2575193888389578,80,False,1.4449746173112004,0.0,-1.8512470030750792,3,0.1046875,2257.5193888389576,0.14375,3.683099162578583,1988.663788861416,10
2,0.9960856437683105,100000000.0,0.003914356231689453,0.0,0.0,300.12780003016815,2.9898076966624134,81,False,2.068074941047718,0.0,-2.5289413188550656,1,,2989.8076966624135,0.0875,3.813420224189758,2689.6798966322453,10
2,0.9997200965881348,100000000.0,0.0002799034118652344,0.0,0.0,232.98029997386038,15.15491570225886,81,False,1.3481700421689664,0.0,-8.251542872213912,2,,15154.91570225886,0.1140625,3.8087439239025116,14921.935402285,10
2,0.9970892071723938,100000000.0,0.002910792827606201,0.0,0.0,341.1285000038333,3.425221446409421,81,False,0.2725029520760624,0.0,-1.8488621992427416,3,,3425.221446409421,0.0984375,3.792019248008728,3084.0929464055876,10
