actual_bandwidth_tx_delay_ms,allocator_bottleneck_client,allocator_bottleneck_mig,allocator_elapsed_ms,allocator_equal_total_delay_improvement,allocator_equal_total_delay_ms,allocator_equal_tx_delay_ms,allocator_floor_hit_rate,allocator_hybrid_total_delay_ms,allocator_hybrid_tx_delay_ms,allocator_oracle_gap_closure,available_migs,bandwidth_allocation_sum,bandwidth_alpha_max,bandwidth_alpha_mean,bandwidth_alpha_min,bandwidth_context_score_std,bandwidth_cv,bandwidth_floor_hit_rate,bandwidth_gini,bandwidth_hz,bandwidth_latent_mean,bandwidth_physical_score_std,bandwidth_unused,bandwidth_violation,channel_bandwidth_spearman,channel_permutation_delta_spearman,cluster_load_cv,cluster_size_std,cluster_size_violation,compute_delay_ms,delay,delay_normalized,epoch,equal_bandwidth_improvement,equal_bandwidth_tx_delay_ms,is_warmup,kl_normalized,kl_sum,max_bandwidth_share,max_cluster_size,mean_l1,mean_l2,min_bandwidth_share,nonempty_cluster_count,oracle_bandwidth_tx_delay_ms,oracle_gap_closure,oracle_opportunity,penalty,physical_cluster_count,required_airtime_bandwidth_spearman,reward,smashed_data_bytes_per_client_mean,smashed_data_bytes_total,station_id,test_accuracy,total_delay_ms,train_accuracy,train_loss,tx_delay_ms,vehicle_count,virtual_cluster_count
128.01589761071597,0,0,0.6717229261994362,0.27197946478078144,315.22780009323526,174.41069944539836,0.0,229.49231173985396,128.01589761071597,1.0,2,1.0,0.0,0.0,0.0,0.0,0.5284516653246546,0.0,0.29547361267745836,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.6848484848484848,0.0,0.2,1.0,0.0,140.81710064783692,0.22949231173985396,0.22949231173985396,36,0.26600892022227624,174.41069944539834,False,0.1163608353460889,1.071722899504956,0.19668484269455508,6,3.4,6.0,0.03921546901793247,2,95.5058199682564,0.587983938916256,0.45240848025980307,0.0,2,0.9999999999999999,-0.17292657354297142,419430.4,4194304.0,2,,229.49231173985396,0.0546875,4.1558171033859255,128.01589761071597,10,2
305.10628142711255,3,0,0.7086708210408688,0.2014950074436209,488.40045748985153,403.5165352444981,0.0,389.99020367246607,305.10628142711255,1.0,2,1.0,0.0,0.0,0.0,0.0,0.2594342617831541,0.0,0.14585829500657574,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.9636363636363635,0.0,0.4,2.0,0.0,164.91473698988557,0.38999020367246606,0.38999020367246606,36,0.24388158903514812,403.5165352444981,False,0.14050668189216944,1.2941143647638633,0.13225441749579153,7,1.3,3.2,0.05469247032674632,2,245.56415404500342,0.6230374817401004,0.3914396744703124,0.0,2,0.9636363636363635,-0.26524844278231774,1048576.0,10485760.0,3,,389.99020367246607,0.0703125,4.110145527124405,305.1062814271126,10,2
86.52326079708567,0,1,0.665545929223299,0.1780648847381788,255.2715000915381,131.97815103782736,0.0,209.81660985079637,86.52326079708568,1.0,2,1.0,0.0,0.0,0.0,0.0,0.3568435965574976,0.0,0.2019154688207478,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.49090909090909085,0.0,0.0,0.0,0.0,123.40281344950199,0.20981660985079637,0.20981660985079637,37,0.3444122370506122,131.97815103782736,False,0.11721726121827679,1.079610873291173,0.15253487885453426,5,3.5,4.5,0.05079540382753319,2,86.48663707153966,0.9991949328049808,0.3446897354490821,0.0,2,0.9999999999999999,-0.16351693553453658,393216.0,3932160.0,1,,209.81660985079637,0.0765625,4.014217048883438,86.52326079708568,10,2
168.38603772201319,0,1,0.722263939678669,0.4802933902044882,532.0496873461955,362.40569897902543,0.0,276.5097392534533,168.38603772201319,1.0,2,1.0,0.0,0.0,0.0,0.0,0.9749063629668587,0.0,0.49062816268167303,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.8787878787878788,0.0,0.2,1.0,0.0,169.6439883671701,0.2765097392534533,0.2765097392534533,37,0.5353659222346868,362.40569897902543,False,0.12997581808427008,1.197121524682185,0.33912239980858283,6,3.8,5.4,0.012888446813875664,2,110.57382265221624,0.7704332909993792,0.6948893933960574,0.0,2,0.9999999999999999,-0.2032427786688617,367001.6,3670016.0,2,,276.5097392534533,0.0890625,4.0257058382034305,168.38603772201319,10,2
61.54873586465604,0,0,0.6777751259505749,0.08586873454349517,187.37210324751362,69.14913180070147,0.0,171.28269785289652,61.548735864656045,1.0,2,1.0,0.0,0.0,0.0,0.0,0.15050463043471457,0.0,0.08209887874731864,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.8909090909090909,0.0,0.0,0.0,0.0,118.22297144681215,0.17128269785289651,0.17128269785289651,37,0.10991310719490958,69.14913180070147,False,0.1206687469202225,1.1114002313951021,0.1303231970543522,5,4.0,5.5,0.07339850397257995,2,56.839672519763624,0.6174435255507312,0.1780132152116619,0.0,2,0.8909090909090909,-0.1459757223865595,262144.0,2621440.0,3,,171.28269785289652,0.053125,4.139231294393539,61.548735864656045,10,2
221.13786551738545,0,1,0.6898143328726292,0.5633489583160509,739.5993221038453,609.4809203827255,0.0,322.94681442538666,221.13786551738545,1.0,2,1.0,0.0,0.0,0.0,0.0,0.838300575108988,0.0,0.41931549263619533,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.6242424242424242,0.0,0.2,1.0,0.0,130.11840172111988,0.32294681442538664,0.32294681442538664,38,0.6371701588648235,609.4809203827255,False,0.12425670427617236,1.144446539883536,0.3160742298477881,6,2.2,5.4,0.020488651546274432,2,196.01538197713742,0.9392392322776748,0.678389633831279,0.0,2,0.9999999999999999,-0.2236017593507795,734003.2,7340032.0,1,,322.94681442538666,0.059375,4.066767287254334,221.13786551738545,10,2
73.72730640380715,0,0,0.6666169501841068,0.28340139731018277,299.8386905323591,153.19168519041207,0.0,214.86398666783307,73.72730640380715,1.0,2,1.0,0.0,0.0,0.0,0.0,0.5351372726919362,0.0,0.24051273140350451,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.9636363636363635,0.0,0.0,0.0,0.0,146.64700534194708,0.21486398666783307,0.21486398666783307,38,0.5187251428681223,153.19168519041207,False,0.11565820557493024,1.065251440157101,0.22456532407757118,5,4.0,6.0,0.06383691668603207,2,70.3487729054206,0.9592175914004096,0.5407794305677918,0.0,2,0.9636363636363635,-0.16526109612138165,262144.0,2621440.0,2,,214.86398666783307,0.071875,4.02917405962944,73.72730640380715,10,2
100.90396321978878,0,0,0.6803087890148163,0.12263546426412784,237.91936818522365,109.94941418168759,0.0,208.74201601040076,100.90396321978878,1.0,2,1.0,0.0,0.0,0.0,0.0,0.34204636574579705,0.0,0.19360980734390607,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.38181818181818183,0.0,0.2,1.0,0.0,161.29487892612815,0.20874201601040077,0.20874201601040077,38,0.08226920560896772,109.94941418168759,False,0.11817735525184785,1.088453666129466,0.16149444195758303,6,4.0,5.0,0.04870592911877208,2,62.54375384656817,0.19080951299812793,0.43115882597412675,0.0,2,0.38181818181818183,-0.1634596856311243,262144.0,2621440.0,3,,208.74201601040076,0.0515625,4.1106409430503845,100.90396321978879,10,2
190.9377546153462,0,1,0.7035066373646259,0.3442208001370128,417.1640649730477,275.3216554703328,0.0,273.56751673961645,190.9377546153462,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6299253338829086,0.0,0.3499204315449192,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.8181818181818182,0.0,0.4,2.0,0.0,141.84240950271487,0.27356751673961643,0.27356751673961643,39,0.3064920582103625,275.3216554703328,False,0.12764494838934823,1.1756534214292302,0.20901228417691062,7,3.3,5.7,0.02822566358415109,2,137.05339386901193,0.6102911823560562,0.5022062698450539,0.0,2,0.9999999999999999,-0.20060623256448235,445644.8,4456448.0,1,,273.56751673961645,0.0828125,3.963481289148331,190.9377546153462,10,2
188.2997442981379,0,1,0.7000239565968513,0.5220686076108028,665.9199957874014,533.347903205861,0.0,318.26407080648113,188.2997442981379,1.0,2,1.0,0.0,0.0,0.0,0.0,0.7137268894826815,0.0,0.30737909188637597,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,132.57209258154035,0.31826407080648117,0.31826407080648117,39,0.6469476243061967,533.347903205861,False,0.1237231414846136,1.139532244963458,0.28722183279225016,5,3.0,5.0,0.05529875836388888,2,186.8626010399483,0.9958522244689576,0.6496421943036621,0.0,2,0.9999999999999999,-0.2209936061455474,524288.0,5242880.0,2,,318.2640708064812,0.0640625,4.0903995633125305,188.29974429813794,10,2
201.8605286983145,1,1,0.7158382795751095,0.13921091547153544,325.2257855385338,147.44952683822783,0.0,279.95080619876524,201.8605286983145,1.0,2,1.0,0.0,0.0,0.0,0.0,0.35137234988603383,0.0,0.1829341560905911,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.5030303030303029,0.0,0.6,3.0,0.0,224.45241082459688,0.2799508061987652,0.2799508061987652,39,-0.3690144215910774,147.44952683822783,False,0.17605771442523752,1.6215514749686188,0.18157889797448398,8,3.8,5.6,0.05648844778292211,2,74.45722364647906,-0.7454347853245635,0.4950324681057216,0.0,2,0.0303030303030303,-0.22800426031200138,314572.8,3145728.0,3,,279.95080619876524,0.0921875,3.9962814331054686,201.8605286983145,10,2
114.03878279142815,0,1,0.6653820164501667,0.5067471598726863,459.95952746616024,342.53167639271635,0.0,226.87634326630075,114.03878279142816,1.0,2,1.0,0.0,0.0,0.0,0.0,0.7843477297836067,0.0,0.3683653562711073,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.7212121212121211,0.0,0.0,0.0,0.0,117.42785107344389,0.22687634326630074,0.22687634326630074,40,0.667070841469618,342.5316763927163,False,0.11406796264012944,1.0506047614534553,0.3129615306066973,5,3.5,5.0,0.037902302917111316,2,110.62985109569108,0.985300108391252,0.6770230062785413,0.0,2,0.9999999999999999,-0.1704721529532151,393216.0,3932160.0,1,0.04375,226.87634326630075,0.065625,3.976894348859787,114.03878279142815,10,2
45.56285697339209,0,0,0.670798122882843,0.14097290957537825,173.4193889423422,70.0102928093783,0.0,148.97195310635604,45.56285697339209,1.0,2,1.0000000000000002,0.0,0.0,0.0,0.0,0.3020293966346888,0.0,0.17149188902103848,100000000.0,0.10000000149011612,0.0,-2.220446049250313e-16,2.220446049250313e-16,-0.5515151515151515,0.0,0.2,1.0,0.0,134.05640935525298,0.14897195310635605,0.14897195310635605,40,0.3491977372891565,70.01029280937829,False,0.11835588754359117,1.0900980093038108,0.15365650325716643,6,1.6,2.6,0.05921205387823552,2,30.935670985073177,0.6256602033389216,0.5581268161625349,2.220446049250313e-16,2,0.9878787878787878,-0.13366392032497382,134348.8,1343488.0,2,0.04375,148.97195310635604,0.0625,4.09500937461853,45.562856973392094,10,2
104.71159024485979,1,0,0.7428880780935287,0.11746266398816005,258.37208660264054,135.0606638373856,0.0,228.0230130101148,104.71159024485979,1.0,2,1.0,0.0,0.0,0.0,0.0,0.1841911333323841,0.0,0.1012799523713415,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.8909090909090909,0.0,0.2,1.0,0.0,166.06915881857276,0.2280230130101148,0.2280230130101148,40,0.2247069778145499,135.06066383738556,False,0.1149536663212953,1.0587623938257051,0.13361601583992466,6,3.6,5.2,0.07532809706682744,2,80.67812604000292,0.558066519543456,0.4026526765991598,0.0,2,0.8545454545454544,-0.17148833966570504,367001.6,3670016.0,3,0.04375,228.0230130101148,0.0890625,3.997892105579376,104.71159024485979,10,2
138.97858291774406,0,0,0.661234837025404,0.3098289264957269,387.85014585021037,259.1457772477259,0.0,267.6829515202286,138.9785829177441,1.0,2,1.0,0.0,0.0,0.0,0.0,0.5498623645887476,0.0,0.30483755577351596,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.24848484848484845,0.0,0.0,0.0,0.0,131.47470261901617,0.2676829515202286,0.2676829515202286,41,0.46370500652653923,259.14577724772585,False,0.12454872259220265,1.1471361279690262,0.1864645413754895,5,2.5,5.5,0.03508621923459211,2,138.31758127548514,0.9945294089931559,0.4662557007700617,0.0,2,0.9999999999999999,-0.1961158370562156,655360.0,6553600.0,1,,267.6829515202286,0.053125,4.113900125026703,138.9785829177441,10,2
55.897511148319815,0,1,0.6648008711636066,0.18768816801434415,229.15267769026931,81.05991093221482,0.0,186.1434314190012,55.89751114831982,1.0,2,1.0,0.0,0.0,0.0,0.0,0.4076749092572005,0.0,0.17797347370531477,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.4545454545454545,0.0,0.0,0.0,0.0,148.0927667580545,0.1861434314190012,0.1861434314190012,41,0.3104173134971329,81.0599109322148,False,0.1237964939830632,1.1402078464413137,0.21303152429663244,5,4.5,6.0,0.07383007105434475,2,46.47499983037767,0.7275542709883785,0.42665863685389777,0.0,2,0.9393939393939393,-0.1549699627010322,196608.0,1966080.0,2,,186.1434314190012,0.0375,4.141077637672424,55.89751114831983,10,2
105.17438798488,0,0,0.6724116392433643,0.03189965762876352,189.0144756666103,62.19115961360376,0.0,182.98497860596518,105.17438798488,1.0,2,1.0,0.0,0.0,0.0,0.0,0.30906648425652034,0.0,0.17469577251533705,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.7696969696969697,0.0,0.6,3.0,0.0,172.6806815713644,0.1829849786059652,0.1829849786059652,41,-0.6911469192459639,62.19115961360375,False,0.1818608204667947,1.6750000568260317,0.15851439492086355,8,0.8,2.8,0.05558843834808932,2,21.18778498709082,-1.0482851414742613,0.6593119485352676,0.0,2,0.0303030303030303,-0.18242289953637994,91750.4,917504.0,3,,182.98497860596518,0.05,4.205086636543274,105.17438798487998,10,2
144.5656079303254,0,0,0.6954832933843136,0.33947894633065473,397.3029647436743,278.0721779395645,0.0,262.4269728984465,144.5656079303254,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6188172539815823,0.0,0.3375120486248394,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.32121212121212117,0.0,0.0,0.0,0.0,119.23078680410981,0.26242697289844646,0.26242697289844646,42,0.4801148068767061,278.0721779395645,False,0.12132264473368498,1.1174228528255825,0.19418965373587008,5,3.0,4.5,0.03463575819834376,2,143.47969461264424,0.9919318427683399,0.4840199559848531,0.0,2,0.9999999999999999,-0.19187480881606572,655360.0,6553600.0,1,,262.4269728984465,0.0703125,4.023222774267197,144.5656079303254,10,2
87.25617852943516,0,0,0.7103751413524151,0.0996308053139829,247.85724135061363,111.95039508809904,0.0,223.16302479194977,87.25617852943516,1.0,2,1.0,0.0,0.0,0.0,0.0,0.23085775653205315,0.0,0.12851085423216096,100000000.0,0.10000000149011612,0.0,0.0,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,141.95257797837257,0.22316302479194977,0.22316302479194977,42,0.22058177230398185,111.95039508809904,False,0.11812518698497702,1.0879731786349696,0.12830082290428693,5,3.5,6.0,0.06164309815711475,2,84.88705390008329,0.9124600095423185,0.24174404357142582,0.0,2,0.9999999999999999,-0.1706441058884634,393216.0,3932160.0,2,,223.16302479194977,0.0640625,3.9983643889427185,87.25617852943516,10,2
99.7912319441369,0,1,0.6658607162535191,0.18990818268520832,257.84653693005544,102.10472240612015,0.0,208.87936968999415,99.79123194413688,1.0,2,1.0,0.0,0.0,0.0,0.0,0.38351573055913624,0.0,0.20308144269697923,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.309090909090909,0.0,0.2,1.0,0.0,155.74181452393532,0.20887936968999415,0.20887936968999415,42,0.022658016274520135,102.10472240612013,False,0.12586569010340443,1.1592658470060289,0.1921517128272749,6,4.0,6.0,0.049320437431871006,2,65.4565805062668,0.0631270875425335,0.3589270019665285,0.0,2,0.309090909090909,-0.1673725298966993,262144.0,2621440.0,3,,208.87936968999415,0.08125,4.005035722255707,99.79123194413688,10,2
65.71395640692235,0,1,0.6990018300712109,0.1323190742301274,201.07039989309126,86.70284127222114,0.0,174.4649507241559,65.71395640692235,1.0,2,1.0,0.0,0.0,0.0,0.0,0.22778675470073778,0.0,0.1272463094418664,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.9636363636363635,0.0,0.0,0.0,0.0,114.36755862087011,0.1744649507241559,0.1744649507241559,43,0.2420783974010717,86.70284127222114,False,0.11389247432727224,1.0489884543607366,0.14427055524008456,5,4.0,5.0,0.064889816033658,2,62.601263466640965,0.8708510718513744,0.277979100245497,0.0,2,0.9636363636363635,-0.14417871252571407,262144.0,2621440.0,1,,174.4649507241559,0.0625,4.005632311105728,65.71395640692235,10,2
238.92211585097417,1,0,0.6954786367714405,0.19301307024848322,397.43925918997024,199.72968436018326,0.0,320.7282875364314,238.92211585097417,1.0,2,1.0,0.0,0.0,0.0,0.0,0.27723620184059394,0.0,0.1474180694954416,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.41818181818181815,0.0,0.6,3.0,0.0,197.70957482978702,0.3207282875364314,0.3207282875364314,43,-0.19622737409484456,199.72968436018326,False,0.15300749718998863,1.4092511285839846,0.1623571568631734,8,3.0,4.0,0.06083948627154446,2,137.1626104909669,-0.6264066555631904,0.3132587630609069,0.0,2,0.41818181818181815,-0.23686789236321001,524288.0,5242880.0,2,,320.7282875364314,0.0875,3.9998929858207704,238.92211585097417,10,2
190.8757333039083,9,1,0.7110098376870155,0.212815199865182,420.5452210116622,273.41894077467293,0.0,331.0468057497182,190.8757333039083,1.0,2,1.0,0.0,0.0,0.0,0.0,0.34559390267926576,0.0,0.1929318467041915,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.24848484848484845,0.0,0.0,0.0,0.0,147.12628023698926,0.3310468057497182,0.3310468057497182,43,0.30189279219975196,273.41894077467293,False,0.10962636080822548,1.0096960967848267,0.14866146125476898,5,2.5,5.5,0.04297239551803798,2,186.39012718229554,0.9484583790533756,0.3182984080978451,0.0,2,0.9636363636363635,-0.22033658327897182,786432.0,7864320.0,3,,331.0468057497182,0.075,4.084765791893005,190.8757333039083,10,2
64.46614745783822,1,1,0.6788470782339573,0.03775887795437212,166.49625073192155,14.033576654624714,0.0,160.20953912067438,64.46614745783823,1.0,2,1.0,0.0,0.0,0.0,0.0,0.7021972304709332,0.0,0.37910682376993754,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.23636363636363633,0.0,0.2,1.0,0.0,154.0134446695447,0.16020953912067437,0.16020953912067437,44,-3.593707580354695,14.033576654624712,False,0.11946815921854226,1.1003424100162185,0.20146248835992128,6,0.0,1.4,0.012823767460083377,2,10.140007371360927,-12.95278628275452,0.2774466822740213,0.0,2,0.23636363636363633,-0.13983884916960831,49152.0,491520.0,1,,160.20953912067438,0.0625,3.961518180370331,64.46614745783822,10,2
194.8620391619597,1,1,0.6923195905983448,0.4183216289581463,480.6118325293912,395.9123638422145,0.0,279.5615078491365,194.8620391619597,1.0,2,1.0,0.0,0.0,0.0,0.0,0.3835825467109007,0.0,0.18357752980632638,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.9636363636363635,0.0,0.4,2.0,0.0,153.451438061893,0.27956150784913647,0.27956150784913647,44,0.5078152213513106,395.9123638422145,False,0.13617558975162078,1.2542235319670192,0.2031757265524414,7,2.4,5.4,0.06698234462045112,2,154.56050712688267,0.8330175181431828,0.6096092942717983,0.0,2,0.9636363636363635,-0.20786854880037864,681574.4,6815744.0,2,,279.5615078491365,0.0859375,3.955596536397934,194.8620391619597,10,2
338.67657277522596,0,1,0.6628688424825668,0.32805990492141024,641.2318243559139,453.5114510830181,0.0,430.86937302513036,338.67657277522596,1.0,2,1.0,0.0,0.0,0.0,0.0,0.38044458838471934,0.0,0.20590249308769898,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.9515151515151514,0.0,0.4,2.0,0.0,187.7203732728958,0.43086937302513034,0.43086937302513034,44,0.2532127425527142,453.5114510830181,False,0.13061305117490668,1.2029906583432344,0.18651586128058928,7,1.7,4.8,0.051230024570571936,2,262.48041334434294,0.6011320446517328,0.42122649225830844,0.0,2,0.9515151515151514,-0.2807412121000185,1048576.0,10485760.0,3,,430.86937302513036,0.06875,4.076397705078125,338.67657277522596,10,2
332.032660027087,0,0,0.6758882664144039,0.3537152022834929,669.2033600428402,492.4086299159824,0.0,432.49595817649384,332.03266002708693,1.0,2,1.0,0.0,0.0,0.0,0.0,0.4837705377990281,0.0,0.2718124536716198,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.6,0.0,0.4,2.0,0.0,176.79473012685776,0.4324959581764939,0.4324959581764939,45,0.3256969113564473,492.4086299159823,False,0.14041722986099192,1.2932904811097536,0.19257186743756946,7,1.6,5.4,0.03148119316194615,2,266.4836974835611,0.7098639719052128,0.45881594819117993,0.0,2,0.9878787878787878,-0.2864565940187429,891289.6,8912896.0,1,,432.4959581764939,0.0671875,4.090753281116486,332.032660027087,10,2
39.183650517881,1,0,0.6737080402672291,0.1623598670209502,173.5144639410812,57.84069514132919,0.0,145.3426786493958,39.183650517881,1.0,2,1.0,0.0,0.0,0.0,0.0,0.383117822135355,0.0,0.1987273518220541,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.9636363636363635,0.0,0.0,0.0,0.0,115.673768799752,0.1453426786493958,0.1453426786493958,45,0.3225591355335749,57.840695141329185,False,0.1265228511419446,1.165318523850185,0.19495389427671747,5,5.0,6.0,0.061875523000802034,2,33.52647022053956,0.7673304283491954,0.42036536492826954,0.0,2,0.9636363636363635,-0.1359327648956702,131072.0,1310720.0,2,,145.3426786493958,0.0859375,4.0306591391563416,39.183650517881,10,2
86.18874529032693,0,0,0.6831246428191662,0.12112053940205467,217.11458879688257,72.68283571281906,0.0,190.81755268974888,86.18874529032695,1.0,2,1.0,0.0,0.0,0.0,0.0,0.29699655639286854,0.0,0.16470025817820744,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.16363636363636364,0.0,0.2,1.0,0.0,144.43175308406353,0.19081755268974887,0.19081755268974887,45,-0.1858197942478715,72.68283571281906,False,0.12036950689150416,1.1086441288776863,0.15669199697036285,6,4.0,6.0,0.061659972536569616,2,57.75063301131319,-0.9044820678831166,0.20544331484953712,0.0,2,0.16363636363636364,-0.15559352979062652,262144.0,2621440.0,3,,190.81755268974888,0.06875,4.008779501914978,86.18874529032695,10,2
60.989332958485576,0,1,0.6788810715079308,0.1613112354156905,242.00454261302485,100.02738470360174,0.0,202.96649086790867,60.98933295848558,1.0,2,1.0,0.0,0.0,0.0,0.0,0.23638704504458444,0.0,0.11102398496683687,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,142.63209328055382,0.2029664908679087,0.2029664908679087,46,0.3902736421710174,100.02738470360174,False,0.11461521546715732,1.0556451462599081,0.16400799918846254,5,4.0,5.5,0.0774916513632585,2,60.67244411091444,0.9919479271776612,0.3934416630935891,0.0,2,0.9999999999999999,-0.158790853167533,262144.0,2621440.0,1,,202.96649086790867,0.08125,3.9907372295856476,60.989332958485576,10,2
167.5372285764668,0,0,0.6646737456321716,0.39696762547440506,471.1190390187158,342.025907502587,0.0,284.1000327836726,167.5372285764668,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6676187875499581,0.0,0.36807235689851237,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.5636363636363636,0.0,0.0,0.0,0.0,129.09313151612878,0.2841000327836726,0.2841000327836726,46,0.5101621692935656,342.025907502587,False,0.1139292363310544,1.049327044928326,0.22065205142850133,5,2.5,3.5,0.027398969546310305,2,157.44484884202654,0.9453227768457009,0.5396698162672496,0.0,2,0.9999999999999999,-0.19901463455736348,655360.0,6553600.0,2,,284.1000327836726,0.071875,4.022824674844742,167.53722857646682,10,2
131.50280091339906,0,0,0.7175910286605358,0.30668802441811044,338.35367650779347,199.0645535016284,0.0,234.58465590501388,131.50280091339906,1.0,2,1.0,0.0,0.0,0.0,0.0,0.5333826889702642,0.0,0.2965631115401655,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.6,0.0,0.2,1.0,0.0,139.28912300616503,0.23458465590501387,0.23458465590501387,46,0.33939619786541597,199.0645535016284,False,0.12427592896079381,1.1446236057724435,0.20889179948542277,6,3.4,5.6,0.03350992557726396,2,102.18713983494861,0.697394263854782,0.48666330575969324,0.0,2,0.9878787878787878,-0.17943029243290384,419430.4,4194304.0,3,,234.58465590501388,0.06875,3.9459667682647703,131.50280091339906,10,2
119.91326800557177,0,1,0.7465831004083157,0.2720618705220938,311.341189693834,168.0293771514551,0.0,226.6371232551555,119.91326800557178,1.0,2,1.0,0.0,0.0,0.0,0.0,0.5779293220401424,0.0,0.32129328514932065,100000000.0,0.10000000149011612,0.0,0.0,0.0,0.34545454545454546,0.0,0.2,1.0,0.0,143.3118125423789,0.2266371232551555,0.2266371232551555,47,0.28635533834368354,168.0293771514551,False,0.1234284152143285,1.1368177156975692,0.20165466616818806,6,3.8,4.8,0.028804602380371358,2,88.61054287349664,0.6058526240448389,0.4726485072093878,0.0,2,0.9999999999999999,-0.175032769234742,367001.6,3670016.0,1,,226.6371232551555,0.0546875,4.061113226413727,119.91326800557178,10,2
149.10946189178804,4,1,0.6559742614626884,0.23197563112814223,325.74893530885043,128.13881408850014,0.0,250.18312045125947,149.10946189178807,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6615177905128594,0.0,0.3574751565386898,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.6727272727272726,0.0,0.4,2.0,0.0,197.61012122035027,0.25018312045125946,0.25018312045125946,47,-0.16365570379638733,128.1388140885001,False,0.14963547765791382,1.3781936809526238,0.24373502741529676,7,4.3,5.3,0.016628486461469843,2,58.92236996277139,-0.3029720475844675,0.5401676659651604,0.0,2,0.9999999999999999,-0.19990929905458665,222822.4,2228224.0,2,,250.18312045125947,0.0828125,4.011227697134018,149.10946189178807,10,2
117.25995221500379,0,0,0.6875330582261086,0.2897734689306484,326.13849331492867,187.79875728169765,0.0,231.63221075524672,117.2599522150038,1.0,2,1.0,0.0,0.0,0.0,0.0,0.6059610571301538,0.0,0.3448957433269856,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.23636363636363633,0.0,0.2,1.0,0.0,138.33973603323102,0.23163221075524673,0.23163221075524673,47,0.3756084762631619,187.79875728169762,False,0.12123350819957433,1.1166018750068452,0.20130107797149024,6,3.8,4.8,0.02020016828196339,2,96.69246764233448,0.7742473691543796,0.4851272231940489,0.0,2,0.9999999999999999,-0.17643285947741053,367001.6,3670016.0,3,,231.63221075524672,0.071875,3.8821875929832457,117.25995221500382,10,2
62.35698979746455,0,0,0.7026582024991512,0.33646051997889476,254.23344938472826,147.89650837347824,0.0,168.69393080871455,62.35698979746455,1.0,2,1.0,0.0,0.0,0.0,0.0,0.854511028472554,0.0,0.4587079487267557,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.43030303030303024,0.0,0.0,0.0,0.0,112.09731549024582,0.1686939308087146,0.1686939308087146,48,0.5783741585028062,147.89650837347824,False,0.11493015051315232,1.058545805228586,0.23717711334983616,5,1.5,3.5,0.01549084138526588,2,61.83805494523695,0.9939699723669762,0.5818829286417004,0.0,2,0.9999999999999999,-0.14181204066093345,286720.0,2867200.0,1,,168.69393080871458,0.059375,4.0016562938690186,62.35698979746456,10,2
100.64478458969987,0,0,0.6549488753080368,0.29173834640446356,342.1853836340909,189.29536451530507,0.0,242.35678564890424,100.64478458969988,1.0,2,1.0,0.0,0.0,0.0,0.0,0.4712919574109593,0.0,0.2504114494091079,100000000.0,0.10000000149011612,0.0,0.0,0.0,-0.24848484848484845,0.0,0.0,0.0,0.0,152.89001911878586,0.24235678564890423,0.24235678564890423,48,0.4683188104082577,189.29536451530504,False,0.11609670976980815,1.0692902130464659,0.2115817658969268,5,3.5,5.0,0.05095975652778066,2,92.94250501787582,0.9200617437614339,0.509008024280694,0.0,2,0.9999999999999999,-0.1792267477093562,393216.0,3932160.0,2,,242.35678564890424,0.0734375,3.938409924507141,100.64478458969988,10,2
